key,original,newExpr,A,test
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 205]]",32*x**4 + 240*x**2 + (1 + 3/x**2)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-4*x**5 - 82*x**3 - 366*x - 615/x - 385/x**3 - 58/x**5) + (y**4 + y**(-4))*(10*x**4 + 112*x**2 + 349 + 403/x**2 + 143/x**4 + 8/x**6) + (y**6 + y**(-6))*(-12*x**3 - 99*x - 223/x - 161/x**3 - 25/x**5) + (y**8 + y**(-8))*(10*x**2 + 58 + 87/x**2 + 29/x**4) + (y**10 + y**(-10))*(-5*x - 20/x - 15/x**3) + 611 + 622/x**2 + 202/x**4 + 8/x**6,8*t0**4*t1**2 - 25*t0**4*t1 + 29*t0**4 - 15*t0**4/t1 + 3*t0**4/t1**2 + 8*t0**3*t1**3 - 58*t0**3*t1**2 + 143*t0**3*t1 - 161*t0**3 + 87*t0**3/t1 - 20*t0**3/t1**2 + t0**3/t1**3 + 8*t0**2*t1**4 - 58*t0**2*t1**3 + 202*t0**2*t1**2 - 385*t0**2*t1 + 403*t0**2 - 223*t0**2/t1 + 58*t0**2/t1**2 - 5*t0**2/t1**3 - 25*t0*t1**4 + 143*t0*t1**3 - 385*t0*t1**2 + 622*t0*t1 - 615*t0 + 349*t0/t1 - 99*t0/t1**2 + 10*t0/t1**3 + 29*t1**4 - 161*t1**3 + 403*t1**2 - 615*t1 + 611 - 366/t1 + 112/t1**2 - 12/t1**3 - 15*t1**4/t0 + 87*t1**3/t0 - 223*t1**2/t0 + 349*t1/t0 - 366/t0 + 240/(t0*t1) - 82/(t0*t1**2) + 10/(t0*t1**3) + 3*t1**4/t0**2 - 20*t1**3/t0**2 + 58*t1**2/t0**2 - 99*t1/t0**2 + 112/t0**2 - 82/(t0**2*t1) + 32/(t0**2*t1**2) - 4/(t0**2*t1**3) + t1**3/t0**3 - 5*t1**2/t0**3 + 10*t1/t0**3 - 12/t0**3 + 10/(t0**3*t1) - 4/(t0**3*t1**2),"[[   0   -4   10  -12   10   -5    1    0]
 [  -4   32  -82  112  -99   58  -20    3]
 [  10  -82  240 -366  349 -223   87  -15]
 [ -12  112 -366  611 -615  403 -161   29]
 [  10  -99  349 -615  622 -385  143  -25]
 [  -5   58 -223  403 -385  202  -58    8]
 [   1  -20   87 -161  143  -58    8    0]
 [   0    3  -15   29  -25    8    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 206]]",4*x**2 + (-5/x**5 - 5/x**7)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-10*x - 47/x - 86/x**3 - 88/x**5 - 42/x**7 - 3/x**9) + (y**4 + y**(-4))*(12 + 49/x**2 + 84/x**4 + 70/x**6 + 16/x**8) + (y**6 + y**(-6))*(-12/x - 49/x**3 - 76/x**5 - 42/x**7 - 3/x**9) + (y**8 + y**(-8))*(12/x**2 + 47/x**4 + 58/x**6 + 16/x**8) + (y**10 + y**(-10))*(-12/x**3 - 39/x**5 - 30/x**7 - 3/x**9) + (y**12 + y**(-12))*(10/x**4 + 22/x**6 + 7/x**8) + 33 + 78/x**2 + 96/x**4 + (y**16 + y**(-16))/x**6 + 70/x**6 + 16/x**8,-3*t0**7*t1**2 + 7*t0**7*t1 - 5*t0**7 + t0**7/t1 - 3*t0**6*t1**3 + 16*t0**6*t1**2 - 30*t0**6*t1 + 22*t0**6 - 5*t0**6/t1 - 3*t0**5*t1**4 + 16*t0**5*t1**3 - 42*t0**5*t1**2 + 58*t0**5*t1 - 39*t0**5 + 10*t0**5/t1 - 3*t0**4*t1**5 + 16*t0**4*t1**4 - 42*t0**4*t1**3 + 70*t0**4*t1**2 - 76*t0**4*t1 + 47*t0**4 - 12*t0**4/t1 - 3*t0**3*t1**6 + 16*t0**3*t1**5 - 42*t0**3*t1**4 + 70*t0**3*t1**3 - 88*t0**3*t1**2 + 84*t0**3*t1 - 49*t0**3 + 12*t0**3/t1 - 3*t0**2*t1**7 + 16*t0**2*t1**6 - 42*t0**2*t1**5 + 70*t0**2*t1**4 - 88*t0**2*t1**3 + 96*t0**2*t1**2 - 86*t0**2*t1 + 49*t0**2 - 12*t0**2/t1 + 7*t0*t1**7 - 30*t0*t1**6 + 58*t0*t1**5 - 76*t0*t1**4 + 84*t0*t1**3 - 86*t0*t1**2 + 78*t0*t1 - 47*t0 + 12*t0/t1 - 5*t1**7 + 22*t1**6 - 39*t1**5 + 47*t1**4 - 49*t1**3 + 49*t1**2 - 47*t1 + 33 - 10/t1 + t1**7/t0 - 5*t1**6/t0 + 10*t1**5/t0 - 12*t1**4/t0 + 12*t1**3/t0 - 12*t1**2/t0 + 12*t1/t0 - 10/t0 + 4/(t0*t1),"[[  4 -10  12 -12  12 -12  10  -5   1]
 [-10  33 -47  49 -49  47 -39  22  -5]
 [ 12 -47  78 -86  84 -76  58 -30   7]
 [-12  49 -86  96 -88  70 -42  16  -3]
 [ 12 -49  84 -88  70 -42  16  -3   0]
 [-12  47 -76  70 -42  16  -3   0   0]
 [ 10 -39  58 -42  16  -3   0   0   0]
 [ -5  22 -30  16  -3   0   0   0   0]
 [  1  -5   7  -3   0   0   0   0   0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 207]]",12*x**2 + (3/x**4 + x**(-6))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-38*x - 247/x - 506/x**3 - 380/x**5 - 86/x**7 - 3/x**9) + (y**4 + y**(-4))*(56 + 261/x**2 + 381/x**4 + 179/x**6 + 22/x**8) + (y**6 + y**(-6))*(-56/x - 198/x**3 - 192/x**5 - 53/x**7 - 3/x**9) + (y**8 + y**(-8))*(40/x**2 + 97/x**4 + 53/x**6 + 7/x**8) + (y**10 + y**(-10))*(-17/x**3 - 22/x**5 - 5/x**7) + 147 + 460/x**2 + 548/x**4 + 224/x**6 + 22/x**8,-3*t0**6*t1**3 + 7*t0**6*t1**2 - 5*t0**6*t1 + t0**6 - 3*t0**5*t1**4 + 22*t0**5*t1**3 - 53*t0**5*t1**2 + 53*t0**5*t1 - 22*t0**5 + 3*t0**5/t1 - 3*t0**4*t1**5 + 22*t0**4*t1**4 - 86*t0**4*t1**3 + 179*t0**4*t1**2 - 192*t0**4*t1 + 97*t0**4 - 17*t0**4/t1 - 3*t0**3*t1**6 + 22*t0**3*t1**5 - 86*t0**3*t1**4 + 224*t0**3*t1**3 - 380*t0**3*t1**2 + 381*t0**3*t1 - 198*t0**3 + 40*t0**3/t1 + 7*t0**2*t1**6 - 53*t0**2*t1**5 + 179*t0**2*t1**4 - 380*t0**2*t1**3 + 548*t0**2*t1**2 - 506*t0**2*t1 + 261*t0**2 - 56*t0**2/t1 - 5*t0*t1**6 + 53*t0*t1**5 - 192*t0*t1**4 + 381*t0*t1**3 - 506*t0*t1**2 + 460*t0*t1 - 247*t0 + 56*t0/t1 + t1**6 - 22*t1**5 + 97*t1**4 - 198*t1**3 + 261*t1**2 - 247*t1 + 147 - 38/t1 + 3*t1**5/t0 - 17*t1**4/t0 + 40*t1**3/t0 - 56*t1**2/t0 + 56*t1/t0 - 38/t0 + 12/(t0*t1),"[[  12  -38   56  -56   40  -17    3    0]
 [ -38  147 -247  261 -198   97  -22    1]
 [  56 -247  460 -506  381 -192   53   -5]
 [ -56  261 -506  548 -380  179  -53    7]
 [  40 -198  381 -380  224  -86   22   -3]
 [ -17   97 -192  179  -86   22   -3    0]
 [   3  -22   53  -53   22   -3    0    0]
 [   0    1   -5    7   -3    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 208]]",12*x**2 + (3/x**4 + x**(-6))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-42*x - 337/x - 800/x**3 - 665/x**5 - 166/x**7 - 6/x**9) + (y**4 + y**(-4))*(70 + 379/x**2 + 591/x**4 + 293/x**6 + 35/x**8) + (y**6 + y**(-6))*(-74/x - 274/x**3 - 269/x**5 - 72/x**7 - 3/x**9) + (y**8 + y**(-8))*(50/x**2 + 119/x**4 + 64/x**6 + 7/x**8) + (y**10 + y**(-10))*(-19/x**3 - 24/x**5 - 5/x**7) + 179 + 686/x**2 + 932/x**4 + 432/x**6 + 48/x**8,-3*t0**6*t1**3 + 7*t0**6*t1**2 - 5*t0**6*t1 + t0**6 - 6*t0**5*t1**4 + 35*t0**5*t1**3 - 72*t0**5*t1**2 + 64*t0**5*t1 - 24*t0**5 + 3*t0**5/t1 - 6*t0**4*t1**5 + 48*t0**4*t1**4 - 166*t0**4*t1**3 + 293*t0**4*t1**2 - 269*t0**4*t1 + 119*t0**4 - 19*t0**4/t1 - 3*t0**3*t1**6 + 35*t0**3*t1**5 - 166*t0**3*t1**4 + 432*t0**3*t1**3 - 665*t0**3*t1**2 + 591*t0**3*t1 - 274*t0**3 + 50*t0**3/t1 + 7*t0**2*t1**6 - 72*t0**2*t1**5 + 293*t0**2*t1**4 - 665*t0**2*t1**3 + 932*t0**2*t1**2 - 800*t0**2*t1 + 379*t0**2 - 74*t0**2/t1 - 5*t0*t1**6 + 64*t0*t1**5 - 269*t0*t1**4 + 591*t0*t1**3 - 800*t0*t1**2 + 686*t0*t1 - 337*t0 + 70*t0/t1 + t1**6 - 24*t1**5 + 119*t1**4 - 274*t1**3 + 379*t1**2 - 337*t1 + 179 - 42/t1 + 3*t1**5/t0 - 19*t1**4/t0 + 50*t1**3/t0 - 74*t1**2/t0 + 70*t1/t0 - 42/t0 + 12/(t0*t1),"[[  12  -42   70  -74   50  -19    3    0]
 [ -42  179 -337  379 -274  119  -24    1]
 [  70 -337  686 -800  591 -269   64   -5]
 [ -74  379 -800  932 -665  293  -72    7]
 [  50 -274  591 -665  432 -166   35   -3]
 [ -19  119 -269  293 -166   48   -6    0]
 [   3  -24   64  -72   35   -6    0    0]
 [   0    1   -5    7   -3    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 209]]",140*x**4 + 1072*x**2 + y**12 + (-10*x - 10/x)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-16*x**5 - 386*x**3 - 1431*x - 1632/x - 637/x**3 - 66/x**5) + (y**4 + y**(-4))*(52*x**4 + 482*x**2 + 978 + 623/x**2 + 109/x**4) + (y**6 + y**(-6))*(-64*x**3 - 299*x - 327/x - 92/x**3) + (y**8 + y**(-8))*(37*x**2 + 89 + 42/x**2) + 2115 + y**(-12) + 1444/x**2 + 328/x**4 + 16/x**6,16*t0**3*t1**3 - 66*t0**3*t1**2 + 109*t0**3*t1 - 92*t0**3 + 42*t0**3/t1 - 10*t0**3/t1**2 + t0**3/t1**3 - 66*t0**2*t1**3 + 328*t0**2*t1**2 - 637*t0**2*t1 + 623*t0**2 - 327*t0**2/t1 + 89*t0**2/t1**2 - 10*t0**2/t1**3 + 109*t0*t1**3 - 637*t0*t1**2 + 1444*t0*t1 - 1632*t0 + 978*t0/t1 - 299*t0/t1**2 + 37*t0/t1**3 - 92*t1**3 + 623*t1**2 - 1632*t1 + 2115 - 1431/t1 + 482/t1**2 - 64/t1**3 + 42*t1**3/t0 - 327*t1**2/t0 + 978*t1/t0 - 1431/t0 + 1072/(t0*t1) - 386/(t0*t1**2) + 52/(t0*t1**3) - 10*t1**3/t0**2 + 89*t1**2/t0**2 - 299*t1/t0**2 + 482/t0**2 - 386/(t0**2*t1) + 140/(t0**2*t1**2) - 16/(t0**2*t1**3) + t1**3/t0**3 - 10*t1**2/t0**3 + 37*t1/t0**3 - 64/t0**3 + 52/(t0**3*t1) - 16/(t0**3*t1**2),"[[    0   -16    52   -64    37   -10     1]
 [  -16   140  -386   482  -299    89   -10]
 [   52  -386  1072 -1431   978  -327    42]
 [  -64   482 -1431  2115 -1632   623   -92]
 [   37  -299   978 -1632  1444  -637   109]
 [  -10    89  -327   623  -637   328   -66]
 [    1   -10    42   -92   109   -66    16]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 210]]",56*x**4 + 330*x**2 + (y**2 + y**(-2))*(-8*x**5 - 125*x**3 - 407*x - 444/x - 179/x**3 - 25/x**5) + (y**4 + y**(-4))*(18*x**4 + 124*x**2 + 240 + 145/x**2 + 29/x**4) + (y**6 + y**(-6))*(-13*x**3 - 57*x - 59/x - 15/x**3) + (y**8 + y**(-8))*(3*x**2 + 10 + 3/x**2) + 611 + 408/x**2 + 108/x**4 + 8/x**6,8*t0**3*t1**3 - 25*t0**3*t1**2 + 29*t0**3*t1 - 15*t0**3 + 3*t0**3/t1 - 25*t0**2*t1**3 + 108*t0**2*t1**2 - 179*t0**2*t1 + 145*t0**2 - 59*t0**2/t1 + 10*t0**2/t1**2 + 29*t0*t1**3 - 179*t0*t1**2 + 408*t0*t1 - 444*t0 + 240*t0/t1 - 57*t0/t1**2 + 3*t0/t1**3 - 15*t1**3 + 145*t1**2 - 444*t1 + 611 - 407/t1 + 124/t1**2 - 13/t1**3 + 3*t1**3/t0 - 59*t1**2/t0 + 240*t1/t0 - 407/t0 + 330/(t0*t1) - 125/(t0*t1**2) + 18/(t0*t1**3) + 10*t1**2/t0**2 - 57*t1/t0**2 + 124/t0**2 - 125/(t0**2*t1) + 56/(t0**2*t1**2) - 8/(t0**2*t1**3) + 3*t1/t0**3 - 13/t0**3 + 18/(t0**3*t1) - 8/(t0**3*t1**2),"[[   0   -8   18  -13    3    0    0]
 [  -8   56 -125  124  -57   10    0]
 [  18 -125  330 -407  240  -59    3]
 [ -13  124 -407  611 -444  145  -15]
 [   3  -57  240 -444  408 -179   29]
 [   0   10  -59  145 -179  108  -25]
 [   0    0    3  -15   29  -25    8]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 211]]",20*x**2 + (y**2 + y**(-2))*(-58*x - 292/x - 399/x**3 - 215/x**5 - 53/x**7 - 3/x**9) + (y**4 + y**(-4))*(62 + 181/x**2 + 148/x**4 + 53/x**6 + 7/x**8) + (y**6 + y**(-6))*(-29/x - 46/x**3 - 22/x**5 - 5/x**7) + (y**8 + y**(-8))*(5/x**2 + 3/x**4 + x**(-6)) + 213 + 502/x**2 + 414/x**4 + 154/x**6 + 22/x**8,-3*t0**5*t1**4 + 7*t0**5*t1**3 - 5*t0**5*t1**2 + t0**5*t1 - 3*t0**4*t1**5 + 22*t0**4*t1**4 - 53*t0**4*t1**3 + 53*t0**4*t1**2 - 22*t0**4*t1 + 3*t0**4 + 7*t0**3*t1**5 - 53*t0**3*t1**4 + 154*t0**3*t1**3 - 215*t0**3*t1**2 + 148*t0**3*t1 - 46*t0**3 + 5*t0**3/t1 - 5*t0**2*t1**5 + 53*t0**2*t1**4 - 215*t0**2*t1**3 + 414*t0**2*t1**2 - 399*t0**2*t1 + 181*t0**2 - 29*t0**2/t1 + t0*t1**5 - 22*t0*t1**4 + 148*t0*t1**3 - 399*t0*t1**2 + 502*t0*t1 - 292*t0 + 62*t0/t1 + 3*t1**4 - 46*t1**3 + 181*t1**2 - 292*t1 + 213 - 58/t1 + 5*t1**3/t0 - 29*t1**2/t0 + 62*t1/t0 - 58/t0 + 20/(t0*t1),"[[  20  -58   62  -29    5    0    0]
 [ -58  213 -292  181  -46    3    0]
 [  62 -292  502 -399  148  -22    1]
 [ -29  181 -399  414 -215   53   -5]
 [   5  -46  148 -215  154  -53    7]
 [   0    3  -22   53  -53   22   -3]
 [   0    0    1   -5    7   -3    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 212]]",16*x**2 + (6/x**4 + 3/x**6)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-69*x - 666/x - 1708/x**3 - 1502/x**5 - 406/x**7 - 15/x**9) + (y**4 + y**(-4))*(133 + 774/x**2 + 1244/x**4 + 646/x**6 + 78/x**8) + (y**6 + y**(-6))*(-146/x - 545/x**3 - 544/x**5 - 150/x**7 - 5/x**9) + (y**8 + y**(-8))*(96/x**2 + 227/x**4 + 129/x**6 + 14/x**8) + (y**10 + y**(-10))*(-36/x**3 - 48/x**5 - 12/x**7) + 325 + 1424/x**2 + 2072/x**4 + 1040/x**6 + 128/x**8,-5*t0**6*t1**3 + 14*t0**6*t1**2 - 12*t0**6*t1 + 3*t0**6 - 15*t0**5*t1**4 + 78*t0**5*t1**3 - 150*t0**5*t1**2 + 129*t0**5*t1 - 48*t0**5 + 6*t0**5/t1 - 15*t0**4*t1**5 + 128*t0**4*t1**4 - 406*t0**4*t1**3 + 646*t0**4*t1**2 - 544*t0**4*t1 + 227*t0**4 - 36*t0**4/t1 - 5*t0**3*t1**6 + 78*t0**3*t1**5 - 406*t0**3*t1**4 + 1040*t0**3*t1**3 - 1502*t0**3*t1**2 + 1244*t0**3*t1 - 545*t0**3 + 96*t0**3/t1 + 14*t0**2*t1**6 - 150*t0**2*t1**5 + 646*t0**2*t1**4 - 1502*t0**2*t1**3 + 2072*t0**2*t1**2 - 1708*t0**2*t1 + 774*t0**2 - 146*t0**2/t1 - 12*t0*t1**6 + 129*t0*t1**5 - 544*t0*t1**4 + 1244*t0*t1**3 - 1708*t0*t1**2 + 1424*t0*t1 - 666*t0 + 133*t0/t1 + 3*t1**6 - 48*t1**5 + 227*t1**4 - 545*t1**3 + 774*t1**2 - 666*t1 + 325 - 69/t1 + 6*t1**5/t0 - 36*t1**4/t0 + 96*t1**3/t0 - 146*t1**2/t0 + 133*t1/t0 - 69/t0 + 16/(t0*t1),"[[   16   -69   133  -146    96   -36     6     0]
 [  -69   325  -666   774  -545   227   -48     3]
 [  133  -666  1424 -1708  1244  -544   129   -12]
 [ -146   774 -1708  2072 -1502   646  -150    14]
 [   96  -545  1244 -1502  1040  -406    78    -5]
 [  -36   227  -544   646  -406   128   -15     0]
 [    6   -48   129  -150    78   -15     0     0]
 [    0     3   -12    14    -5     0     0     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 213]]",16*x**2 + (6/x**4 + 3/x**6)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-67*x - 620/x - 1528/x**3 - 1297/x**5 - 334/x**7 - 12/x**9) + (y**4 + y**(-4))*(127 + 716/x**2 + 1122/x**4 + 567/x**6 + 67/x**8) + (y**6 + y**(-6))*(-140/x - 513/x**3 - 506/x**5 - 138/x**7 - 5/x**9) + (y**8 + y**(-8))*(94/x**2 + 221/x**4 + 125/x**6 + 14/x**8) + (y**10 + y**(-10))*(-36/x**3 - 48/x**5 - 12/x**7) + 309 + 1292/x**2 + 1806/x**4 + 866/x**6 + 100/x**8,-5*t0**6*t1**3 + 14*t0**6*t1**2 - 12*t0**6*t1 + 3*t0**6 - 12*t0**5*t1**4 + 67*t0**5*t1**3 - 138*t0**5*t1**2 + 125*t0**5*t1 - 48*t0**5 + 6*t0**5/t1 - 12*t0**4*t1**5 + 100*t0**4*t1**4 - 334*t0**4*t1**3 + 567*t0**4*t1**2 - 506*t0**4*t1 + 221*t0**4 - 36*t0**4/t1 - 5*t0**3*t1**6 + 67*t0**3*t1**5 - 334*t0**3*t1**4 + 866*t0**3*t1**3 - 1297*t0**3*t1**2 + 1122*t0**3*t1 - 513*t0**3 + 94*t0**3/t1 + 14*t0**2*t1**6 - 138*t0**2*t1**5 + 567*t0**2*t1**4 - 1297*t0**2*t1**3 + 1806*t0**2*t1**2 - 1528*t0**2*t1 + 716*t0**2 - 140*t0**2/t1 - 12*t0*t1**6 + 125*t0*t1**5 - 506*t0*t1**4 + 1122*t0*t1**3 - 1528*t0*t1**2 + 1292*t0*t1 - 620*t0 + 127*t0/t1 + 3*t1**6 - 48*t1**5 + 221*t1**4 - 513*t1**3 + 716*t1**2 - 620*t1 + 309 - 67/t1 + 6*t1**5/t0 - 36*t1**4/t0 + 94*t1**3/t0 - 140*t1**2/t0 + 127*t1/t0 - 67/t0 + 16/(t0*t1),"[[   16   -67   127  -140    94   -36     6     0]
 [  -67   309  -620   716  -513   221   -48     3]
 [  127  -620  1292 -1528  1122  -506   125   -12]
 [ -140   716 -1528  1806 -1297   567  -138    14]
 [   94  -513  1122 -1297   866  -334    67    -5]
 [  -36   221  -506   567  -334   100   -12     0]
 [    6   -48   125  -138    67   -12     0     0]
 [    0     3   -12    14    -5     0     0     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 214]]",16*x**4 + 204*x**2 + (y**2 + y**(-2))*(-51*x**3 - 292*x - 426/x - 248/x**3 - 67/x**5 - 4/x**7) + (y**4 + y**(-4))*(59*x**2 + 182 + 156/x**2 + 58/x**4 + 8/x**6) + (y**6 + y**(-6))*(-29*x - 46/x - 22/x**3 - 5/x**5) + (y**8 + y**(-8))*(5 + 3/x**2 + x**(-4)) + 525 + 468/x**2 + 192/x**4 + 32/x**6,-4*t0**4*t1**3 + 8*t0**4*t1**2 - 5*t0**4*t1 + t0**4 - 4*t0**3*t1**4 + 32*t0**3*t1**3 - 67*t0**3*t1**2 + 58*t0**3*t1 - 22*t0**3 + 3*t0**3/t1 + 8*t0**2*t1**4 - 67*t0**2*t1**3 + 192*t0**2*t1**2 - 248*t0**2*t1 + 156*t0**2 - 46*t0**2/t1 + 5*t0**2/t1**2 - 5*t0*t1**4 + 58*t0*t1**3 - 248*t0*t1**2 + 468*t0*t1 - 426*t0 + 182*t0/t1 - 29*t0/t1**2 + t1**4 - 22*t1**3 + 156*t1**2 - 426*t1 + 525 - 292/t1 + 59/t1**2 + 3*t1**3/t0 - 46*t1**2/t0 + 182*t1/t0 - 292/t0 + 204/(t0*t1) - 51/(t0*t1**2) + 5*t1**2/t0**2 - 29*t1/t0**2 + 59/t0**2 - 51/(t0**2*t1) + 16/(t0**2*t1**2),"[[  16  -51   59  -29    5    0    0]
 [ -51  204 -292  182  -46    3    0]
 [  59 -292  525 -426  156  -22    1]
 [ -29  182 -426  468 -248   58   -5]
 [   5  -46  156 -248  192  -67    8]
 [   0    3  -22   58  -67   32   -4]
 [   0    0    1   -5    8   -4    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 215]]",56*x**2 + (-6/x**3 - 6/x**5)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-6*x**3 - 165*x - 730/x - 1143/x**3 - 668/x**5 - 96/x**7) + (y**4 + y**(-4))*(22*x**2 + 267 + 768/x**2 + 805/x**4 + 267/x**6 + 12/x**8) + (y**6 + y**(-6))*(-39*x - 287/x - 573/x**3 - 385/x**5 - 60/x**7) + (y**8 + y**(-8))*(44 + 218/x**2 + 297/x**4 + 111/x**6 + 5/x**8) + (y**10 + y**(-10))*(-34/x - 115/x**3 - 95/x**5 - 14/x**7) + (y**12 + y**(-12))*(18/x**2 + 38/x**4 + 14/x**6) + 463 + 1128/x**2 + (y**16 + y**(-16))/x**4 + 1074/x**4 + 336/x**6 + 14/x**8,5*t0**6*t1**2 - 14*t0**6*t1 + 14*t0**6 - 6*t0**6/t1 + t0**6/t1**2 + 12*t0**5*t1**3 - 60*t0**5*t1**2 + 111*t0**5*t1 - 95*t0**5 + 38*t0**5/t1 - 6*t0**5/t1**2 + 14*t0**4*t1**4 - 96*t0**4*t1**3 + 267*t0**4*t1**2 - 385*t0**4*t1 + 297*t0**4 - 115*t0**4/t1 + 18*t0**4/t1**2 + 12*t0**3*t1**5 - 96*t0**3*t1**4 + 336*t0**3*t1**3 - 668*t0**3*t1**2 + 805*t0**3*t1 - 573*t0**3 + 218*t0**3/t1 - 34*t0**3/t1**2 + 5*t0**2*t1**6 - 60*t0**2*t1**5 + 267*t0**2*t1**4 - 668*t0**2*t1**3 + 1074*t0**2*t1**2 - 1143*t0**2*t1 + 768*t0**2 - 287*t0**2/t1 + 44*t0**2/t1**2 - 14*t0*t1**6 + 111*t0*t1**5 - 385*t0*t1**4 + 805*t0*t1**3 - 1143*t0*t1**2 + 1128*t0*t1 - 730*t0 + 267*t0/t1 - 39*t0/t1**2 + 14*t1**6 - 95*t1**5 + 297*t1**4 - 573*t1**3 + 768*t1**2 - 730*t1 + 463 - 165/t1 + 22/t1**2 - 6*t1**6/t0 + 38*t1**5/t0 - 115*t1**4/t0 + 218*t1**3/t0 - 287*t1**2/t0 + 267*t1/t0 - 165/t0 + 56/(t0*t1) - 6/(t0*t1**2) + t1**6/t0**2 - 6*t1**5/t0**2 + 18*t1**4/t0**2 - 34*t1**3/t0**2 + 44*t1**2/t0**2 - 39*t1/t0**2 + 22/t0**2 - 6/(t0**2*t1),"[[    0    -6    22   -39    44   -34    18    -6     1]
 [   -6    56  -165   267  -287   218  -115    38    -6]
 [   22  -165   463  -730   768  -573   297   -95    14]
 [  -39   267  -730  1128 -1143   805  -385   111   -14]
 [   44  -287   768 -1143  1074  -668   267   -60     5]
 [  -34   218  -573   805  -668   336   -96    12     0]
 [   18  -115   297  -385   267   -96    14     0     0]
 [   -6    38   -95   111   -60    12     0     0     0]
 [    1    -6    14   -14     5     0     0     0     0]]",0
