key,original,newExpr,A,test
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 38]]",72*x**2 + (-7/x - 7/x**3)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-8*x**3 - 182*x - 594/x - 574/x**3 - 161/x**5 - 7/x**7) + (y**4 + y**(-4))*(24*x**2 + 218 + 406/x**2 + 216/x**4 + 25/x**6) + (y**6 + y**(-6))*(-30*x - 142/x - 146/x**3 - 34/x**5) + (y**8 + y**(-8))*(20 + 49/x**2 + 22/x**4) + 471 + (y**12 + y**(-12))/x**2 + 798/x**2 + 426/x**4 + 56/x**6,-7*t0**4*t1**3 + 25*t0**4*t1**2 - 34*t0**4*t1 + 22*t0**4 - 7*t0**4/t1 + t0**4/t1**2 - 7*t0**3*t1**4 + 56*t0**3*t1**3 - 161*t0**3*t1**2 + 216*t0**3*t1 - 146*t0**3 + 49*t0**3/t1 - 7*t0**3/t1**2 + 25*t0**2*t1**4 - 161*t0**2*t1**3 + 426*t0**2*t1**2 - 574*t0**2*t1 + 406*t0**2 - 142*t0**2/t1 + 20*t0**2/t1**2 - 34*t0*t1**4 + 216*t0*t1**3 - 574*t0*t1**2 + 798*t0*t1 - 594*t0 + 218*t0/t1 - 30*t0/t1**2 + 22*t1**4 - 146*t1**3 + 406*t1**2 - 594*t1 + 471 - 182/t1 + 24/t1**2 - 7*t1**4/t0 + 49*t1**3/t0 - 142*t1**2/t0 + 218*t1/t0 - 182/t0 + 72/(t0*t1) - 8/(t0*t1**2) + t1**4/t0**2 - 7*t1**3/t0**2 + 20*t1**2/t0**2 - 30*t1/t0**2 + 24/t0**2 - 8/(t0**2*t1),"[[   0   -8   24  -30   20   -7    1]
 [  -8   72 -182  218 -142   49   -7]
 [  24 -182  471 -594  406 -146   22]
 [ -30  218 -594  798 -574  216  -34]
 [  20 -142  406 -574  426 -161   25]
 [  -7   49 -146  216 -161   56   -7]
 [   1   -7   22  -34   25   -7    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 39]]",8*x**4 + 188*x**2 + (3 + x**(-2))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-54*x**3 - 341*x - 505/x - 253/x**3 - 35/x**5) + (y**4 + y**(-4))*(7*x**4 + 124*x**2 + 337 + 269/x**2 + 70/x**4 + 3/x**6) + (y**6 + y**(-6))*(-21*x**3 - 135*x - 180/x - 73/x**3 - 7/x**5) + (y**8 + y**(-8))*(25*x**2 + 74 + 47/x**2 + 7/x**4) + (y**10 + y**(-10))*(-14*x - 18/x - 4/x**3) + 541 + 468/x**2 + 136/x**4 + 6/x**6,3*t0**4*t1**2 - 7*t0**4*t1 + 7*t0**4 - 4*t0**4/t1 + t0**4/t1**2 + 6*t0**3*t1**3 - 35*t0**3*t1**2 + 70*t0**3*t1 - 73*t0**3 + 47*t0**3/t1 - 18*t0**3/t1**2 + 3*t0**3/t1**3 + 3*t0**2*t1**4 - 35*t0**2*t1**3 + 136*t0**2*t1**2 - 253*t0**2*t1 + 269*t0**2 - 180*t0**2/t1 + 74*t0**2/t1**2 - 14*t0**2/t1**3 - 7*t0*t1**4 + 70*t0*t1**3 - 253*t0*t1**2 + 468*t0*t1 - 505*t0 + 337*t0/t1 - 135*t0/t1**2 + 25*t0/t1**3 + 7*t1**4 - 73*t1**3 + 269*t1**2 - 505*t1 + 541 - 341/t1 + 124/t1**2 - 21/t1**3 - 4*t1**4/t0 + 47*t1**3/t0 - 180*t1**2/t0 + 337*t1/t0 - 341/t0 + 188/(t0*t1) - 54/(t0*t1**2) + 7/(t0*t1**3) + t1**4/t0**2 - 18*t1**3/t0**2 + 74*t1**2/t0**2 - 135*t1/t0**2 + 124/t0**2 - 54/(t0**2*t1) + 8/(t0**2*t1**2) + 3*t1**3/t0**3 - 14*t1**2/t0**3 + 25*t1/t0**3 - 21/t0**3 + 7/(t0**3*t1),"[[   0    0    7  -21   25  -14    3    0]
 [   0    8  -54  124 -135   74  -18    1]
 [   7  -54  188 -341  337 -180   47   -4]
 [ -21  124 -341  541 -505  269  -73    7]
 [  25 -135  337 -505  468 -253   70   -7]
 [ -14   74 -180  269 -253  136  -35    3]
 [   3  -18   47  -73   70  -35    6    0]
 [   0    1   -4    7   -7    3    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 40]]",(6/x**6 + 3/x**8)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-25/x - 185/x**3 - 401/x**5 - 290/x**7 - 49/x**9) + (y**4 + y**(-4))*(46/x**2 + 220/x**4 + 303/x**6 + 119/x**8 + 6/x**10) + (y**6 + y**(-6))*(-54/x**3 - 175/x**5 - 147/x**7 - 26/x**9) + (y**8 + y**(-8))*(43/x**4 + 91/x**6 + 41/x**8 + 2/x**10) + (y**10 + y**(-10))*(-22/x**5 - 27/x**7 - 5/x**9) + 7 + 98/x**2 + 348/x**4 + 430/x**6 + 162/x**8 + 8/x**10,2*t0**7*t1**3 - 5*t0**7*t1**2 + 3*t0**7*t1 + 6*t0**6*t1**4 - 26*t0**6*t1**3 + 41*t0**6*t1**2 - 27*t0**6*t1 + 6*t0**6 + 8*t0**5*t1**5 - 49*t0**5*t1**4 + 119*t0**5*t1**3 - 147*t0**5*t1**2 + 91*t0**5*t1 - 22*t0**5 + 6*t0**4*t1**6 - 49*t0**4*t1**5 + 162*t0**4*t1**4 - 290*t0**4*t1**3 + 303*t0**4*t1**2 - 175*t0**4*t1 + 43*t0**4 + 2*t0**3*t1**7 - 26*t0**3*t1**6 + 119*t0**3*t1**5 - 290*t0**3*t1**4 + 430*t0**3*t1**3 - 401*t0**3*t1**2 + 220*t0**3*t1 - 54*t0**3 - 5*t0**2*t1**7 + 41*t0**2*t1**6 - 147*t0**2*t1**5 + 303*t0**2*t1**4 - 401*t0**2*t1**3 + 348*t0**2*t1**2 - 185*t0**2*t1 + 46*t0**2 + 3*t0*t1**7 - 27*t0*t1**6 + 91*t0*t1**5 - 175*t0*t1**4 + 220*t0*t1**3 - 185*t0*t1**2 + 98*t0*t1 - 25*t0 + 6*t1**6 - 22*t1**5 + 43*t1**4 - 54*t1**3 + 46*t1**2 - 25*t1 + 7,"[[   7  -25   46  -54   43  -22    6    0]
 [ -25   98 -185  220 -175   91  -27    3]
 [  46 -185  348 -401  303 -147   41   -5]
 [ -54  220 -401  430 -290  119  -26    2]
 [  43 -175  303 -290  162  -49    6    0]
 [ -22   91 -147  119  -49    8    0    0]
 [   6  -27   41  -26    6    0    0    0]
 [   0    3   -5    2    0    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 41]]",12*x**2 + (-3/x**3 - 3/x**5)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-2*x**3 - 27*x - 84/x - 110/x**3 - 55/x**5 - 4/x**7) + (y**4 + y**(-4))*(5*x**2 + 38 + 88/x**2 + 82/x**4 + 19/x**6) + (y**6 + y**(-6))*(-7*x - 41/x - 73/x**3 - 42/x**5 - 3/x**7) + (y**8 + y**(-8))*(8 + 35/x**2 + 46/x**4 + 13/x**6) + (y**10 + y**(-10))*(-7/x - 24/x**3 - 19/x**5 - 2/x**7) + (y**12 + y**(-12))*(5/x**2 + 12/x**4 + 4/x**6) + 61 + 112/x**2 + (y**16 + y**(-16))/x**4 + 94/x**4 + 22/x**6,-2*t0**6*t1 + 4*t0**6 - 3*t0**6/t1 + t0**6/t1**2 - 3*t0**5*t1**2 + 13*t0**5*t1 - 19*t0**5 + 12*t0**5/t1 - 3*t0**5/t1**2 - 4*t0**4*t1**3 + 19*t0**4*t1**2 - 42*t0**4*t1 + 46*t0**4 - 24*t0**4/t1 + 5*t0**4/t1**2 - 4*t0**3*t1**4 + 22*t0**3*t1**3 - 55*t0**3*t1**2 + 82*t0**3*t1 - 73*t0**3 + 35*t0**3/t1 - 7*t0**3/t1**2 - 3*t0**2*t1**5 + 19*t0**2*t1**4 - 55*t0**2*t1**3 + 94*t0**2*t1**2 - 110*t0**2*t1 + 88*t0**2 - 41*t0**2/t1 + 8*t0**2/t1**2 - 2*t0*t1**6 + 13*t0*t1**5 - 42*t0*t1**4 + 82*t0*t1**3 - 110*t0*t1**2 + 112*t0*t1 - 84*t0 + 38*t0/t1 - 7*t0/t1**2 + 4*t1**6 - 19*t1**5 + 46*t1**4 - 73*t1**3 + 88*t1**2 - 84*t1 + 61 - 27/t1 + 5/t1**2 - 3*t1**6/t0 + 12*t1**5/t0 - 24*t1**4/t0 + 35*t1**3/t0 - 41*t1**2/t0 + 38*t1/t0 - 27/t0 + 12/(t0*t1) - 2/(t0*t1**2) + t1**6/t0**2 - 3*t1**5/t0**2 + 5*t1**4/t0**2 - 7*t1**3/t0**2 + 8*t1**2/t0**2 - 7*t1/t0**2 + 5/t0**2 - 2/(t0**2*t1),"[[   0   -2    5   -7    8   -7    5   -3    1]
 [  -2   12  -27   38  -41   35  -24   12   -3]
 [   5  -27   61  -84   88  -73   46  -19    4]
 [  -7   38  -84  112 -110   82  -42   13   -2]
 [   8  -41   88 -110   94  -55   19   -3    0]
 [  -7   35  -73   82  -55   22   -4    0    0]
 [   5  -24   46  -42   19   -4    0    0    0]
 [  -3   12  -19   13   -3    0    0    0    0]
 [   1   -3    4   -2    0    0    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 42]]",40*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-6*x**3 - 94*x - 276/x - 253/x**3 - 68/x**5 - 3/x**7) + (y**4 + y**(-4))*(17*x**2 + 120 + 218/x**2 + 118/x**4 + 17/x**6) + (y**6 + y**(-6))*(-22*x - 99/x - 108/x**3 - 33/x**5 - 2/x**7) + (y**8 + y**(-8))*(19 + 52/x**2 + 30/x**4 + 4/x**6) + (y**10 + y**(-10))*(-11/x - 14/x**3 - 3/x**5) + 217 + 342/x**2 + 168/x**4 + 20/x**6,-2*t0**5*t1**2 + 4*t0**5*t1 - 3*t0**5 + t0**5/t1 - 3*t0**4*t1**3 + 17*t0**4*t1**2 - 33*t0**4*t1 + 30*t0**4 - 14*t0**4/t1 + 3*t0**4/t1**2 - 3*t0**3*t1**4 + 20*t0**3*t1**3 - 68*t0**3*t1**2 + 118*t0**3*t1 - 108*t0**3 + 52*t0**3/t1 - 11*t0**3/t1**2 - 2*t0**2*t1**5 + 17*t0**2*t1**4 - 68*t0**2*t1**3 + 168*t0**2*t1**2 - 253*t0**2*t1 + 218*t0**2 - 99*t0**2/t1 + 19*t0**2/t1**2 + 4*t0*t1**5 - 33*t0*t1**4 + 118*t0*t1**3 - 253*t0*t1**2 + 342*t0*t1 - 276*t0 + 120*t0/t1 - 22*t0/t1**2 - 3*t1**5 + 30*t1**4 - 108*t1**3 + 218*t1**2 - 276*t1 + 217 - 94/t1 + 17/t1**2 + t1**5/t0 - 14*t1**4/t0 + 52*t1**3/t0 - 99*t1**2/t0 + 120*t1/t0 - 94/t0 + 40/(t0*t1) - 6/(t0*t1**2) + 3*t1**4/t0**2 - 11*t1**3/t0**2 + 19*t1**2/t0**2 - 22*t1/t0**2 + 17/t0**2 - 6/(t0**2*t1),"[[   0   -6   17  -22   19  -11    3    0]
 [  -6   40  -94  120  -99   52  -14    1]
 [  17  -94  217 -276  218 -108   30   -3]
 [ -22  120 -276  342 -253  118  -33    4]
 [  19  -99  218 -253  168  -68   17   -2]
 [ -11   52 -108  118  -68   20   -3    0]
 [   3  -14   30  -33   17   -3    0    0]
 [   0    1   -3    4   -2    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 43]]",22*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-4*x**3 - 48*x - 139/x - 132/x**3 - 39/x**5 - 2/x**7) + (y**4 + y**(-4))*(10*x**2 + 62 + 119/x**2 + 69/x**4 + 12/x**6) + (y**6 + y**(-6))*(-12*x - 58/x - 68/x**3 - 24/x**5 - 2/x**7) + (y**8 + y**(-8))*(12 + 37/x**2 + 23/x**4 + 4/x**6) + (y**10 + y**(-10))*(-9/x - 12/x**3 - 3/x**5) + 107 + 172/x**2 + 88/x**4 + 12/x**6,-2*t0**5*t1**2 + 4*t0**5*t1 - 3*t0**5 + t0**5/t1 - 2*t0**4*t1**3 + 12*t0**4*t1**2 - 24*t0**4*t1 + 23*t0**4 - 12*t0**4/t1 + 3*t0**4/t1**2 - 2*t0**3*t1**4 + 12*t0**3*t1**3 - 39*t0**3*t1**2 + 69*t0**3*t1 - 68*t0**3 + 37*t0**3/t1 - 9*t0**3/t1**2 - 2*t0**2*t1**5 + 12*t0**2*t1**4 - 39*t0**2*t1**3 + 88*t0**2*t1**2 - 132*t0**2*t1 + 119*t0**2 - 58*t0**2/t1 + 12*t0**2/t1**2 + 4*t0*t1**5 - 24*t0*t1**4 + 69*t0*t1**3 - 132*t0*t1**2 + 172*t0*t1 - 139*t0 + 62*t0/t1 - 12*t0/t1**2 - 3*t1**5 + 23*t1**4 - 68*t1**3 + 119*t1**2 - 139*t1 + 107 - 48/t1 + 10/t1**2 + t1**5/t0 - 12*t1**4/t0 + 37*t1**3/t0 - 58*t1**2/t0 + 62*t1/t0 - 48/t0 + 22/(t0*t1) - 4/(t0*t1**2) + 3*t1**4/t0**2 - 9*t1**3/t0**2 + 12*t1**2/t0**2 - 12*t1/t0**2 + 10/t0**2 - 4/(t0**2*t1),"[[   0   -4   10  -12   12   -9    3    0]
 [  -4   22  -48   62  -58   37  -12    1]
 [  10  -48  107 -139  119  -68   23   -3]
 [ -12   62 -139  172 -132   69  -24    4]
 [  12  -58  119 -132   88  -39   12   -2]
 [  -9   37  -68   69  -39   12   -2    0]
 [   3  -12   23  -24   12   -2    0    0]
 [   0    1   -3    4   -2    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 44]]",70*x**2 + (y**2 + y**(-2))*(-12*x**3 - 141*x - 249/x - 156/x**3 - 38/x**5 - 2/x**7) + (y**4 + y**(-4))*(32*x**2 + 126 + 118/x**2 + 41/x**4 + 4/x**6) + (y**6 + y**(-6))*(-29*x - 49/x - 23/x**3 - 3/x**5) + (y**8 + y**(-8))*(9 + 6/x**2 + x**(-4)) + 263 + 270/x**2 + 112/x**4 + 16/x**6,-2*t0**4*t1**3 + 4*t0**4*t1**2 - 3*t0**4*t1 + t0**4 - 2*t0**3*t1**4 + 16*t0**3*t1**3 - 38*t0**3*t1**2 + 41*t0**3*t1 - 23*t0**3 + 6*t0**3/t1 + 4*t0**2*t1**4 - 38*t0**2*t1**3 + 112*t0**2*t1**2 - 156*t0**2*t1 + 118*t0**2 - 49*t0**2/t1 + 9*t0**2/t1**2 - 3*t0*t1**4 + 41*t0*t1**3 - 156*t0*t1**2 + 270*t0*t1 - 249*t0 + 126*t0/t1 - 29*t0/t1**2 + t1**4 - 23*t1**3 + 118*t1**2 - 249*t1 + 263 - 141/t1 + 32/t1**2 + 6*t1**3/t0 - 49*t1**2/t0 + 126*t1/t0 - 141/t0 + 70/(t0*t1) - 12/(t0*t1**2) + 9*t1**2/t0**2 - 29*t1/t0**2 + 32/t0**2 - 12/(t0**2*t1),"[[   0  -12   32  -29    9    0    0]
 [ -12   70 -141  126  -49    6    0]
 [  32 -141  263 -249  118  -23    1]
 [ -29  126 -249  270 -156   41   -3]
 [   9  -49  118 -156  112  -38    4]
 [   0    6  -23   41  -38   16   -2]
 [   0    0    1   -3    4   -2    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 45]]",(y**2 + y**(-2))*(-84/x - 464/x**3 - 636/x**5 - 292/x**7 - 36/x**9) + (y**4 + y**(-4))*(117/x**2 + 358/x**4 + 293/x**6 + 76/x**8 + 3/x**10) + (y**6 + y**(-6))*(-80/x**3 - 139/x**5 - 67/x**7 - 8/x**9) + (y**8 + y**(-8))*(23/x**4 + 21/x**6 + 5/x**8) + 25 + 308/x**2 + 752/x**4 + 582/x**6 + 148/x**8 + 6/x**10,3*t0**6*t1**4 - 8*t0**6*t1**3 + 5*t0**6*t1**2 + 6*t0**5*t1**5 - 36*t0**5*t1**4 + 76*t0**5*t1**3 - 67*t0**5*t1**2 + 21*t0**5*t1 + 3*t0**4*t1**6 - 36*t0**4*t1**5 + 148*t0**4*t1**4 - 292*t0**4*t1**3 + 293*t0**4*t1**2 - 139*t0**4*t1 + 23*t0**4 - 8*t0**3*t1**6 + 76*t0**3*t1**5 - 292*t0**3*t1**4 + 582*t0**3*t1**3 - 636*t0**3*t1**2 + 358*t0**3*t1 - 80*t0**3 + 5*t0**2*t1**6 - 67*t0**2*t1**5 + 293*t0**2*t1**4 - 636*t0**2*t1**3 + 752*t0**2*t1**2 - 464*t0**2*t1 + 117*t0**2 + 21*t0*t1**5 - 139*t0*t1**4 + 358*t0*t1**3 - 464*t0*t1**2 + 308*t0*t1 - 84*t0 + 23*t1**4 - 80*t1**3 + 117*t1**2 - 84*t1 + 25,"[[  25  -84  117  -80   23    0    0]
 [ -84  308 -464  358 -139   21    0]
 [ 117 -464  752 -636  293  -67    5]
 [ -80  358 -636  582 -292   76   -8]
 [  23 -139  293 -292  148  -36    3]
 [   0   21  -67   76  -36    6    0]
 [   0    0    5   -8    3    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 46]]",10*x**2 + (3/x**4 + x**(-6))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-38*x - 289/x - 611/x**3 - 431/x**5 - 71/x**7) + (y**4 + y**(-4))*(66 + 315/x**2 + 426/x**4 + 165/x**6 + 8/x**8) + (y**6 + y**(-6))*(-68/x - 218/x**3 - 182/x**5 - 32/x**7) + (y**8 + y**(-8))*(44/x**2 + 93/x**4 + 41/x**6 + 2/x**8) + (y**10 + y**(-10))*(-17/x**3 - 20/x**5 - 3/x**7) + 157 + 552/x**2 + 660/x**4 + 242/x**6 + 12/x**8,2*t0**6*t1**2 - 3*t0**6*t1 + t0**6 + 8*t0**5*t1**3 - 32*t0**5*t1**2 + 41*t0**5*t1 - 20*t0**5 + 3*t0**5/t1 + 12*t0**4*t1**4 - 71*t0**4*t1**3 + 165*t0**4*t1**2 - 182*t0**4*t1 + 93*t0**4 - 17*t0**4/t1 + 8*t0**3*t1**5 - 71*t0**3*t1**4 + 242*t0**3*t1**3 - 431*t0**3*t1**2 + 426*t0**3*t1 - 218*t0**3 + 44*t0**3/t1 + 2*t0**2*t1**6 - 32*t0**2*t1**5 + 165*t0**2*t1**4 - 431*t0**2*t1**3 + 660*t0**2*t1**2 - 611*t0**2*t1 + 315*t0**2 - 68*t0**2/t1 - 3*t0*t1**6 + 41*t0*t1**5 - 182*t0*t1**4 + 426*t0*t1**3 - 611*t0*t1**2 + 552*t0*t1 - 289*t0 + 66*t0/t1 + t1**6 - 20*t1**5 + 93*t1**4 - 218*t1**3 + 315*t1**2 - 289*t1 + 157 - 38/t1 + 3*t1**5/t0 - 17*t1**4/t0 + 44*t1**3/t0 - 68*t1**2/t0 + 66*t1/t0 - 38/t0 + 10/(t0*t1),"[[  10  -38   66  -68   44  -17    3    0]
 [ -38  157 -289  315 -218   93  -20    1]
 [  66 -289  552 -611  426 -182   41   -3]
 [ -68  315 -611  660 -431  165  -32    2]
 [  44 -218  426 -431  242  -71    8    0]
 [ -17   93 -182  165  -71   12    0    0]
 [   3  -20   41  -32    8    0    0    0]
 [   0    1   -3    2    0    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 47]]",48*x**6 + 398*x**4 + 778*x**2 + (x**4 + 3*x**2)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-6*x**7 - 154*x**5 - 570*x**3 - 610*x - 198/x - 10/x**3) + (y**4 + y**(-4))*(30*x**6 + 241*x**4 + 454*x**2 + 254 + 32/x**2) + (y**6 + y**(-6))*(-2*x**7 - 53*x**5 - 197*x**3 - 190*x - 44/x) + (y**8 + y**(-8))*(4*x**6 + 44*x**4 + 83*x**2 + 34) + (y**10 + y**(-10))*(-3*x**5 - 18*x**3 - 15*x) + 479 + 78/x**2,-10*t0**2*t1 + 32*t0**2 - 44*t0**2/t1 + 34*t0**2/t1**2 - 15*t0**2/t1**3 + 3*t0**2/t1**4 - 10*t0*t1**2 + 78*t0*t1 - 198*t0 + 254*t0/t1 - 190*t0/t1**2 + 83*t0/t1**3 - 18*t0/t1**4 + t0/t1**5 + 32*t1**2 - 198*t1 + 479 - 610/t1 + 454/t1**2 - 197/t1**3 + 44/t1**4 - 3/t1**5 - 44*t1**2/t0 + 254*t1/t0 - 610/t0 + 778/(t0*t1) - 570/(t0*t1**2) + 241/(t0*t1**3) - 53/(t0*t1**4) + 4/(t0*t1**5) + 34*t1**2/t0**2 - 190*t1/t0**2 + 454/t0**2 - 570/(t0**2*t1) + 398/(t0**2*t1**2) - 154/(t0**2*t1**3) + 30/(t0**2*t1**4) - 2/(t0**2*t1**5) - 15*t1**2/t0**3 + 83*t1/t0**3 - 197/t0**3 + 241/(t0**3*t1) - 154/(t0**3*t1**2) + 48/(t0**3*t1**3) - 6/(t0**3*t1**4) + 3*t1**2/t0**4 - 18*t1/t0**4 + 44/t0**4 - 53/(t0**4*t1) + 30/(t0**4*t1**2) - 6/(t0**4*t1**3) + t1/t0**5 - 3/t0**5 + 4/(t0**5*t1) - 2/(t0**5*t1**2),"[[   0    0    0   -2    4   -3    1    0]
 [   0    0   -6   30  -53   44  -18    3]
 [   0   -6   48 -154  241 -197   83  -15]
 [  -2   30 -154  398 -570  454 -190   34]
 [   4  -53  241 -570  778 -610  254  -44]
 [  -3   44 -197  454 -610  479 -198   32]
 [   1  -18   83 -190  254 -198   78  -10]
 [   0    3  -15   34  -44   32  -10    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 48]]",14*x**4 + 80*x**2 + (1 + 3/x**2)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-2*x**5 - 33*x**3 - 108*x - 144/x - 72/x**3 - 5/x**5) + (y**4 + y**(-4))*(5*x**4 + 42*x**2 + 101 + 99/x**2 + 25/x**4) + (y**6 + y**(-6))*(-6*x**3 - 37*x - 72/x - 45/x**3 - 4/x**5) + (y**8 + y**(-8))*(5*x**2 + 25 + 36/x**2 + 10/x**4) + (y**10 + y**(-10))*(-3*x - 12/x - 9/x**3) + 153 + 126/x**2 + 28/x**4,-4*t0**4*t1 + 10*t0**4 - 9*t0**4/t1 + 3*t0**4/t1**2 - 5*t0**3*t1**2 + 25*t0**3*t1 - 45*t0**3 + 36*t0**3/t1 - 12*t0**3/t1**2 + t0**3/t1**3 - 5*t0**2*t1**3 + 28*t0**2*t1**2 - 72*t0**2*t1 + 99*t0**2 - 72*t0**2/t1 + 25*t0**2/t1**2 - 3*t0**2/t1**3 - 4*t0*t1**4 + 25*t0*t1**3 - 72*t0*t1**2 + 126*t0*t1 - 144*t0 + 101*t0/t1 - 37*t0/t1**2 + 5*t0/t1**3 + 10*t1**4 - 45*t1**3 + 99*t1**2 - 144*t1 + 153 - 108/t1 + 42/t1**2 - 6/t1**3 - 9*t1**4/t0 + 36*t1**3/t0 - 72*t1**2/t0 + 101*t1/t0 - 108/t0 + 80/(t0*t1) - 33/(t0*t1**2) + 5/(t0*t1**3) + 3*t1**4/t0**2 - 12*t1**3/t0**2 + 25*t1**2/t0**2 - 37*t1/t0**2 + 42/t0**2 - 33/(t0**2*t1) + 14/(t0**2*t1**2) - 2/(t0**2*t1**3) + t1**3/t0**3 - 3*t1**2/t0**3 + 5*t1/t0**3 - 6/t0**3 + 5/(t0**3*t1) - 2/(t0**3*t1**2),"[[   0   -2    5   -6    5   -3    1    0]
 [  -2   14  -33   42  -37   25  -12    3]
 [   5  -33   80 -108  101  -72   36   -9]
 [  -6   42 -108  153 -144   99  -45   10]
 [   5  -37  101 -144  126  -72   25   -4]
 [  -3   25  -72   99  -72   28   -5    0]
 [   1  -12   36  -45   25   -5    0    0]
 [   0    3   -9   10   -4    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 49]]",28*x**4 + 178*x**2 + (y**2 + y**(-2))*(-4*x**5 - 68*x**3 - 227*x - 227/x - 68/x**3 - 4/x**5) + (y**4 + y**(-4))*(10*x**4 + 77*x**2 + 147 + 77/x**2 + 10/x**4) + (y**6 + y**(-6))*(-9*x**3 - 43*x - 43/x - 9/x**3) + (y**8 + y**(-8))*(3*x**2 + 10 + 3/x**2) + 319 + 178/x**2 + 28/x**4,-4*t0**3*t1**2 + 10*t0**3*t1 - 9*t0**3 + 3*t0**3/t1 - 4*t0**2*t1**3 + 28*t0**2*t1**2 - 68*t0**2*t1 + 77*t0**2 - 43*t0**2/t1 + 10*t0**2/t1**2 + 10*t0*t1**3 - 68*t0*t1**2 + 178*t0*t1 - 227*t0 + 147*t0/t1 - 43*t0/t1**2 + 3*t0/t1**3 - 9*t1**3 + 77*t1**2 - 227*t1 + 319 - 227/t1 + 77/t1**2 - 9/t1**3 + 3*t1**3/t0 - 43*t1**2/t0 + 147*t1/t0 - 227/t0 + 178/(t0*t1) - 68/(t0*t1**2) + 10/(t0*t1**3) + 10*t1**2/t0**2 - 43*t1/t0**2 + 77/t0**2 - 68/(t0**2*t1) + 28/(t0**2*t1**2) - 4/(t0**2*t1**3) + 3*t1/t0**3 - 9/t0**3 + 10/(t0**3*t1) - 4/(t0**3*t1**2),"[[   0   -4   10   -9    3    0    0]
 [  -4   28  -68   77  -43   10    0]
 [  10  -68  178 -227  147  -43    3]
 [  -9   77 -227  319 -227   77   -9]
 [   3  -43  147 -227  178  -68   10]
 [   0   10  -43   77  -68   28   -4]
 [   0    0    3   -9   10   -4    0]]",0
