key,original,newExpr
"LinksGouldInvariant[2, 1, PrimeKnot[12, ""A"", 11]]",76*x**2 + (-7/x**3 - 7/x**5)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-8*x**3 - 222*x - 1016/x - 1720/x**3 - 1162/x**5 - 252/x**7 - 8/x**9) + (y**4 + y**(-4))*(28*x**2 + 349 + 1076/x**2 + 1267/x**4 + 535/x**6 + 57/x**8) + (y**6 + y**(-6))*(-46*x - 366/x - 819/x**3 - 649/x**5 - 156/x**7 - 6/x**9) + (y**8 + y**(-8))*(49 + 279/x**2 + 437/x**4 + 208/x**6 + 22/x**8) + (y**10 + y**(-10))*(-38/x - 150/x**3 - 143/x**5 - 31/x**7) + (y**12 + y**(-12))*(21/x**2 + 49/x**4 + 21/x**6) + 639 + 1638/x**2 + (y**16 + y**(-16))/x**4 + 1722/x**4 + 674/x**6 + 66/x**8,-6*t0**6*t1**3 + 22*t0**6*t1**2 - 31*t0**6*t1 + 21*t0**6 - 7*t0**6/t1 + t0**6/t1**2 - 8*t0**5*t1**4 + 57*t0**5*t1**3 - 156*t0**5*t1**2 + 208*t0**5*t1 - 143*t0**5 + 49*t0**5/t1 - 7*t0**5/t1**2 - 8*t0**4*t1**5 + 66*t0**4*t1**4 - 252*t0**4*t1**3 + 535*t0**4*t1**2 - 649*t0**4*t1 + 437*t0**4 - 150*t0**4/t1 + 21*t0**4/t1**2 - 6*t0**3*t1**6 + 57*t0**3*t1**5 - 252*t0**3*t1**4 + 674*t0**3*t1**3 - 1162*t0**3*t1**2 + 1267*t0**3*t1 - 819*t0**3 + 279*t0**3/t1 - 38*t0**3/t1**2 + 22*t0**2*t1**6 - 156*t0**2*t1**5 + 535*t0**2*t1**4 - 1162*t0**2*t1**3 + 1722*t0**2*t1**2 - 1720*t0**2*t1 + 1076*t0**2 - 366*t0**2/t1 + 49*t0**2/t1**2 - 31*t0*t1**6 + 208*t0*t1**5 - 649*t0*t1**4 + 1267*t0*t1**3 - 1720*t0*t1**2 + 1638*t0*t1 - 1016*t0 + 349*t0/t1 - 46*t0/t1**2 + 21*t1**6 - 143*t1**5 + 437*t1**4 - 819*t1**3 + 1076*t1**2 - 1016*t1 + 639 - 222/t1 + 28/t1**2 - 7*t1**6/t0 + 49*t1**5/t0 - 150*t1**4/t0 + 279*t1**3/t0 - 366*t1**2/t0 + 349*t1/t0 - 222/t0 + 76/(t0*t1) - 8/(t0*t1**2) + t1**6/t0**2 - 7*t1**5/t0**2 + 21*t1**4/t0**2 - 38*t1**3/t0**2 + 49*t1**2/t0**2 - 46*t1/t0**2 + 28/t0**2 - 8/(t0**2*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[12, ""A"", 12]]",148*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-16*x**3 - 424*x - 1701/x - 2180/x**3 - 1065/x**5 - 184/x**7 - 6/x**9) + (y**4 + y**(-4))*(56*x**2 + 581 + 1324/x**2 + 1027/x**4 + 290/x**6 + 22/x**8) + (y**6 + y**(-6))*(-80*x - 426/x - 559/x**3 - 244/x**5 - 31/x**7) + (y**8 + y**(-8))*(58 + 164/x**2 + 113/x**4 + 21/x**6) + (y**10 + y**(-10))*(-21/x - 28/x**3 - 7/x**5) + 1199 + 2576/x**2 + 2030/x**4 + 616/x**6 + 56/x**8,-6*t0**5*t1**4 + 22*t0**5*t1**3 - 31*t0**5*t1**2 + 21*t0**5*t1 - 7*t0**5 + t0**5/t1 - 6*t0**4*t1**5 + 56*t0**4*t1**4 - 184*t0**4*t1**3 + 290*t0**4*t1**2 - 244*t0**4*t1 + 113*t0**4 - 28*t0**4/t1 + 3*t0**4/t1**2 + 22*t0**3*t1**5 - 184*t0**3*t1**4 + 616*t0**3*t1**3 - 1065*t0**3*t1**2 + 1027*t0**3*t1 - 559*t0**3 + 164*t0**3/t1 - 21*t0**3/t1**2 - 31*t0**2*t1**5 + 290*t0**2*t1**4 - 1065*t0**2*t1**3 + 2030*t0**2*t1**2 - 2180*t0**2*t1 + 1324*t0**2 - 426*t0**2/t1 + 58*t0**2/t1**2 + 21*t0*t1**5 - 244*t0*t1**4 + 1027*t0*t1**3 - 2180*t0*t1**2 + 2576*t0*t1 - 1701*t0 + 581*t0/t1 - 80*t0/t1**2 - 7*t1**5 + 113*t1**4 - 559*t1**3 + 1324*t1**2 - 1701*t1 + 1199 - 424/t1 + 56/t1**2 + t1**5/t0 - 28*t1**4/t0 + 164*t1**3/t0 - 426*t1**2/t0 + 581*t1/t0 - 424/t0 + 148/(t0*t1) - 16/(t0*t1**2) + 3*t1**4/t0**2 - 21*t1**3/t0**2 + 58*t1**2/t0**2 - 80*t1/t0**2 + 56/t0**2 - 16/(t0**2*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[12, ""A"", 13]]",216*x**4 + 2120*x**2 + y**16 + (-8*x - 8/x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-24*x**5 - 785*x**3 - 3326*x - 4416/x - 2207/x**3 - 366/x**5 - 10/x**7) + (y**4 + y**(-4))*(156*x**4 + 1413*x**2 + 3111 + 2427/x**2 + 673/x**4 + 45/x**6) + (y**6 + y**(-6))*(-12*x**5 - 344*x**3 - 1397*x - 1716/x - 738/x**3 - 87/x**5) + (y**8 + y**(-8))*(36*x**4 + 368*x**2 + 783 + 519/x**2 + 96/x**4) + (y**10 + y**(-10))*(-43*x**3 - 212*x - 236/x - 67/x**3) + (y**12 + y**(-12))*(26*x**2 + 64 + 30/x**2) + 4853 + y**(-16) + 3998/x**2 + 1220/x**4 + 102/x**6,-10*t0**4*t1**3 + 45*t0**4*t1**2 - 87*t0**4*t1 + 96*t0**4 - 67*t0**4/t1 + 30*t0**4/t1**2 - 8*t0**4/t1**3 + t0**4/t1**4 - 10*t0**3*t1**4 + 102*t0**3*t1**3 - 366*t0**3*t1**2 + 673*t0**3*t1 - 738*t0**3 + 519*t0**3/t1 - 236*t0**3/t1**2 + 64*t0**3/t1**3 - 8*t0**3/t1**4 + 45*t0**2*t1**4 - 366*t0**2*t1**3 + 1220*t0**2*t1**2 - 2207*t0**2*t1 + 2427*t0**2 - 1716*t0**2/t1 + 783*t0**2/t1**2 - 212*t0**2/t1**3 + 26*t0**2/t1**4 - 87*t0*t1**4 + 673*t0*t1**3 - 2207*t0*t1**2 + 3998*t0*t1 - 4416*t0 + 3111*t0/t1 - 1397*t0/t1**2 + 368*t0/t1**3 - 43*t0/t1**4 + 96*t1**4 - 738*t1**3 + 2427*t1**2 - 4416*t1 + 4853 - 3326/t1 + 1413/t1**2 - 344/t1**3 + 36/t1**4 - 67*t1**4/t0 + 519*t1**3/t0 - 1716*t1**2/t0 + 3111*t1/t0 - 3326/t0 + 2120/(t0*t1) - 785/(t0*t1**2) + 156/(t0*t1**3) - 12/(t0*t1**4) + 30*t1**4/t0**2 - 236*t1**3/t0**2 + 783*t1**2/t0**2 - 1397*t1/t0**2 + 1413/t0**2 - 785/(t0**2*t1) + 216/(t0**2*t1**2) - 24/(t0**2*t1**3) - 8*t1**4/t0**3 + 64*t1**3/t0**3 - 212*t1**2/t0**3 + 368*t1/t0**3 - 344/t0**3 + 156/(t0**3*t1) - 24/(t0**3*t1**2) + t1**4/t0**4 - 8*t1**3/t0**4 + 26*t1**2/t0**4 - 43*t1/t0**4 + 36/t0**4 - 12/(t0**4*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[12, ""A"", 14]]",20*x**4 + 704*x**2 + (-8/x - 8/x**3)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-152*x**3 - 1560*x - 4047/x - 3792/x**3 - 1258/x**5 - 105/x**7) + (y**4 + y**(-4))*(12*x**4 + 391*x**2 + 1979 + 3161/x**2 + 1828/x**4 + 332/x**6 + 10/x**8) + (y**6 + y**(-6))*(-40*x**3 - 526*x - 1570/x - 1564/x**3 - 521/x**5 - 41/x**7) + (y**8 + y**(-8))*(59*x**2 + 431 + 786/x**2 + 454/x**4 + 68/x**6) + (y**10 + y**(-10))*(-51*x - 220/x - 228/x**3 - 59/x**5) + (y**12 + y**(-12))*(27 + 64/x**2 + 29/x**4) + 3265 + (y**16 + y**(-16))/x**2 + 4952/x**2 + 2788/x**4 + 496/x**6 + 12/x**8,10*t0**5*t1**3 - 41*t0**5*t1**2 + 68*t0**5*t1 - 59*t0**5 + 29*t0**5/t1 - 8*t0**5/t1**2 + t0**5/t1**3 + 12*t0**4*t1**4 - 105*t0**4*t1**3 + 332*t0**4*t1**2 - 521*t0**4*t1 + 454*t0**4 - 228*t0**4/t1 + 64*t0**4/t1**2 - 8*t0**4/t1**3 + 10*t0**3*t1**5 - 105*t0**3*t1**4 + 496*t0**3*t1**3 - 1258*t0**3*t1**2 + 1828*t0**3*t1 - 1564*t0**3 + 786*t0**3/t1 - 220*t0**3/t1**2 + 27*t0**3/t1**3 - 41*t0**2*t1**5 + 332*t0**2*t1**4 - 1258*t0**2*t1**3 + 2788*t0**2*t1**2 - 3792*t0**2*t1 + 3161*t0**2 - 1570*t0**2/t1 + 431*t0**2/t1**2 - 51*t0**2/t1**3 + 68*t0*t1**5 - 521*t0*t1**4 + 1828*t0*t1**3 - 3792*t0*t1**2 + 4952*t0*t1 - 4047*t0 + 1979*t0/t1 - 526*t0/t1**2 + 59*t0/t1**3 - 59*t1**5 + 454*t1**4 - 1564*t1**3 + 3161*t1**2 - 4047*t1 + 3265 - 1560/t1 + 391/t1**2 - 40/t1**3 + 29*t1**5/t0 - 228*t1**4/t0 + 786*t1**3/t0 - 1570*t1**2/t0 + 1979*t1/t0 - 1560/t0 + 704/(t0*t1) - 152/(t0*t1**2) + 12/(t0*t1**3) - 8*t1**5/t0**2 + 64*t1**4/t0**2 - 220*t1**3/t0**2 + 431*t1**2/t0**2 - 526*t1/t0**2 + 391/t0**2 - 152/(t0**2*t1) + 20/(t0**2*t1**2) + t1**5/t0**3 - 8*t1**4/t0**3 + 27*t1**3/t0**3 - 51*t1**2/t0**3 + 59*t1/t0**3 - 40/t0**3 + 12/(t0**3*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[12, ""A"", 15]]",216*x**4 + 2120*x**2 + y**16 + (-8*x - 8/x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-24*x**5 - 785*x**3 - 3326*x - 4416/x - 2207/x**3 - 366/x**5 - 10/x**7) + (y**4 + y**(-4))*(156*x**4 + 1413*x**2 + 3111 + 2427/x**2 + 673/x**4 + 45/x**6) + (y**6 + y**(-6))*(-12*x**5 - 344*x**3 - 1397*x - 1716/x - 738/x**3 - 87/x**5) + (y**8 + y**(-8))*(36*x**4 + 368*x**2 + 783 + 519/x**2 + 96/x**4) + (y**10 + y**(-10))*(-43*x**3 - 212*x - 236/x - 67/x**3) + (y**12 + y**(-12))*(26*x**2 + 64 + 30/x**2) + 4853 + y**(-16) + 3998/x**2 + 1220/x**4 + 102/x**6,-10*t0**4*t1**3 + 45*t0**4*t1**2 - 87*t0**4*t1 + 96*t0**4 - 67*t0**4/t1 + 30*t0**4/t1**2 - 8*t0**4/t1**3 + t0**4/t1**4 - 10*t0**3*t1**4 + 102*t0**3*t1**3 - 366*t0**3*t1**2 + 673*t0**3*t1 - 738*t0**3 + 519*t0**3/t1 - 236*t0**3/t1**2 + 64*t0**3/t1**3 - 8*t0**3/t1**4 + 45*t0**2*t1**4 - 366*t0**2*t1**3 + 1220*t0**2*t1**2 - 2207*t0**2*t1 + 2427*t0**2 - 1716*t0**2/t1 + 783*t0**2/t1**2 - 212*t0**2/t1**3 + 26*t0**2/t1**4 - 87*t0*t1**4 + 673*t0*t1**3 - 2207*t0*t1**2 + 3998*t0*t1 - 4416*t0 + 3111*t0/t1 - 1397*t0/t1**2 + 368*t0/t1**3 - 43*t0/t1**4 + 96*t1**4 - 738*t1**3 + 2427*t1**2 - 4416*t1 + 4853 - 3326/t1 + 1413/t1**2 - 344/t1**3 + 36/t1**4 - 67*t1**4/t0 + 519*t1**3/t0 - 1716*t1**2/t0 + 3111*t1/t0 - 3326/t0 + 2120/(t0*t1) - 785/(t0*t1**2) + 156/(t0*t1**3) - 12/(t0*t1**4) + 30*t1**4/t0**2 - 236*t1**3/t0**2 + 783*t1**2/t0**2 - 1397*t1/t0**2 + 1413/t0**2 - 785/(t0**2*t1) + 216/(t0**2*t1**2) - 24/(t0**2*t1**3) - 8*t1**4/t0**3 + 64*t1**3/t0**3 - 212*t1**2/t0**3 + 368*t1/t0**3 - 344/t0**3 + 156/(t0**3*t1) - 24/(t0**3*t1**2) + t1**4/t0**4 - 8*t1**3/t0**4 + 26*t1**2/t0**4 - 43*t1/t0**4 + 36/t0**4 - 12/(t0**4*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[12, ""A"", 16]]",12*x**6 + 406*x**4 + 1976*x**2 + y**16 + (-7*x - 7/x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-90*x**5 - 928*x**3 - 2521*x - 2468/x - 861/x**3 - 76/x**5) + (y**4 + y**(-4))*(8*x**6 + 242*x**4 + 1222*x**2 + 2006 + 1198/x**2 + 231/x**4 + 8/x**6) + (y**6 + y**(-6))*(-28*x**5 - 338*x**3 - 1000*x - 1006/x - 346/x**3 - 30/x**5) + (y**8 + y**(-8))*(42*x**4 + 287*x**2 + 520 + 300/x**2 + 47/x**4) + (y**10 + y**(-10))*(-37*x**3 - 156*x - 160/x - 41/x**3) + (y**12 + y**(-12))*(21*x**2 + 50 + 22/x**2) + 3165 + y**(-16) + 1872/x**2 + 352/x**4 + 8/x**6,8*t0**4*t1**2 - 30*t0**4*t1 + 47*t0**4 - 41*t0**4/t1 + 22*t0**4/t1**2 - 7*t0**4/t1**3 + t0**4/t1**4 + 8*t0**3*t1**3 - 76*t0**3*t1**2 + 231*t0**3*t1 - 346*t0**3 + 300*t0**3/t1 - 160*t0**3/t1**2 + 50*t0**3/t1**3 - 7*t0**3/t1**4 + 8*t0**2*t1**4 - 76*t0**2*t1**3 + 352*t0**2*t1**2 - 861*t0**2*t1 + 1198*t0**2 - 1006*t0**2/t1 + 520*t0**2/t1**2 - 156*t0**2/t1**3 + 21*t0**2/t1**4 - 30*t0*t1**4 + 231*t0*t1**3 - 861*t0*t1**2 + 1872*t0*t1 - 2468*t0 + 2006*t0/t1 - 1000*t0/t1**2 + 287*t0/t1**3 - 37*t0/t1**4 + 47*t1**4 - 346*t1**3 + 1198*t1**2 - 2468*t1 + 3165 - 2521/t1 + 1222/t1**2 - 338/t1**3 + 42/t1**4 - 41*t1**4/t0 + 300*t1**3/t0 - 1006*t1**2/t0 + 2006*t1/t0 - 2521/t0 + 1976/(t0*t1) - 928/(t0*t1**2) + 242/(t0*t1**3) - 28/(t0*t1**4) + 22*t1**4/t0**2 - 160*t1**3/t0**2 + 520*t1**2/t0**2 - 1000*t1/t0**2 + 1222/t0**2 - 928/(t0**2*t1) + 406/(t0**2*t1**2) - 90/(t0**2*t1**3) + 8/(t0**2*t1**4) - 7*t1**4/t0**3 + 50*t1**3/t0**3 - 156*t1**2/t0**3 + 287*t1/t0**3 - 338/t0**3 + 242/(t0**3*t1) - 90/(t0**3*t1**2) + 12/(t0**3*t1**3) + t1**4/t0**4 - 7*t1**3/t0**4 + 21*t1**2/t0**4 - 37*t1/t0**4 + 42/t0**4 - 28/(t0**4*t1) + 8/(t0**4*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[12, ""A"", 17]]",180*x**6 + 1670*x**4 + x**2*(y**16 + y**(-16)) + 3776*x**2 + (-7*x**3 - 7*x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-20*x**7 - 622*x**5 - 2597*x**3 - 3428*x - 1715/x - 290/x**3 - 8/x**5) + (y**4 + y**(-4))*(118*x**6 + 1097*x**4 + 2421*x**2 + 1876 + 517/x**2 + 34/x**4) + (y**6 + y**(-6))*(-8*x**7 - 259*x**5 - 1082*x**3 - 1329*x - 562/x - 64/x**3) + (y**8 + y**(-8))*(26*x**6 + 282*x**4 + 607*x**2 + 398 + 71/x**2) + (y**10 + y**(-10))*(-33*x**5 - 166*x**3 - 184*x - 51/x) + (y**12 + y**(-12))*(21*x**4 + 52*x**2 + 24) + 3103 + 962/x**2 + 84/x**4,-8*t0**3*t1**2 + 34*t0**3*t1 - 64*t0**3 + 71*t0**3/t1 - 51*t0**3/t1**2 + 24*t0**3/t1**3 - 7*t0**3/t1**4 + t0**3/t1**5 - 8*t0**2*t1**3 + 84*t0**2*t1**2 - 290*t0**2*t1 + 517*t0**2 - 562*t0**2/t1 + 398*t0**2/t1**2 - 184*t0**2/t1**3 + 52*t0**2/t1**4 - 7*t0**2/t1**5 + 34*t0*t1**3 - 290*t0*t1**2 + 962*t0*t1 - 1715*t0 + 1876*t0/t1 - 1329*t0/t1**2 + 607*t0/t1**3 - 166*t0/t1**4 + 21*t0/t1**5 - 64*t1**3 + 517*t1**2 - 1715*t1 + 3103 - 3428/t1 + 2421/t1**2 - 1082/t1**3 + 282/t1**4 - 33/t1**5 + 71*t1**3/t0 - 562*t1**2/t0 + 1876*t1/t0 - 3428/t0 + 3776/(t0*t1) - 2597/(t0*t1**2) + 1097/(t0*t1**3) - 259/(t0*t1**4) + 26/(t0*t1**5) - 51*t1**3/t0**2 + 398*t1**2/t0**2 - 1329*t1/t0**2 + 2421/t0**2 - 2597/(t0**2*t1) + 1670/(t0**2*t1**2) - 622/(t0**2*t1**3) + 118/(t0**2*t1**4) - 8/(t0**2*t1**5) + 24*t1**3/t0**3 - 184*t1**2/t0**3 + 607*t1/t0**3 - 1082/t0**3 + 1097/(t0**3*t1) - 622/(t0**3*t1**2) + 180/(t0**3*t1**3) - 20/(t0**3*t1**4) - 7*t1**3/t0**4 + 52*t1**2/t0**4 - 166*t1/t0**4 + 282/t0**4 - 259/(t0**4*t1) + 118/(t0**4*t1**2) - 20/(t0**4*t1**3) + t1**3/t0**5 - 7*t1**2/t0**5 + 21*t1/t0**5 - 33/t0**5 + 26/(t0**5*t1) - 8/(t0**5*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[12, ""A"", 18]]",12*x**6 + 328*x**4 + x**2*(y**16 + y**(-16)) + 1176*x**2 + (-7*x**3 - 7*x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-92*x**5 - 712*x**3 - 1357*x - 1044/x - 341/x**3 - 34/x**5) + (y**4 + y**(-4))*(12*x**6 + 301*x**4 + 948*x**2 + 997 + 433/x**2 + 64/x**4) + (y**6 + y**(-6))*(-76*x**5 - 477*x**3 - 730*x - 405/x - 76/x**3) + (y**8 + y**(-8))*(8*x**6 + 147*x**4 + 384*x**2 + 293 + 68/x**2) + (y**10 + y**(-10))*(-20*x**5 - 124*x**3 - 151*x - 47/x) + (y**12 + y**(-12))*(18*x**4 + 48*x**2 + 23) + 1447 + 776/x**2 + 164/x**4 + 8/x**6,8*t0**3*t1**3 - 34*t0**3*t1**2 + 64*t0**3*t1 - 76*t0**3 + 68*t0**3/t1 - 47*t0**3/t1**2 + 23*t0**3/t1**3 - 7*t0**3/t1**4 + t0**3/t1**5 - 34*t0**2*t1**3 + 164*t0**2*t1**2 - 341*t0**2*t1 + 433*t0**2 - 405*t0**2/t1 + 293*t0**2/t1**2 - 151*t0**2/t1**3 + 48*t0**2/t1**4 - 7*t0**2/t1**5 + 64*t0*t1**3 - 341*t0*t1**2 + 776*t0*t1 - 1044*t0 + 997*t0/t1 - 730*t0/t1**2 + 384*t0/t1**3 - 124*t0/t1**4 + 18*t0/t1**5 - 76*t1**3 + 433*t1**2 - 1044*t1 + 1447 - 1357/t1 + 948/t1**2 - 477/t1**3 + 147/t1**4 - 20/t1**5 + 68*t1**3/t0 - 405*t1**2/t0 + 997*t1/t0 - 1357/t0 + 1176/(t0*t1) - 712/(t0*t1**2) + 301/(t0*t1**3) - 76/(t0*t1**4) + 8/(t0*t1**5) - 47*t1**3/t0**2 + 293*t1**2/t0**2 - 730*t1/t0**2 + 948/t0**2 - 712/(t0**2*t1) + 328/(t0**2*t1**2) - 92/(t0**2*t1**3) + 12/(t0**2*t1**4) + 23*t1**3/t0**3 - 151*t1**2/t0**3 + 384*t1/t0**3 - 477/t0**3 + 301/(t0**3*t1) - 92/(t0**3*t1**2) + 12/(t0**3*t1**3) - 7*t1**3/t0**4 + 48*t1**2/t0**4 - 124*t1/t0**4 + 147/t0**4 - 76/(t0**4*t1) + 12/(t0**4*t1**2) + t1**3/t0**5 - 7*t1**2/t0**5 + 18*t1/t0**5 - 20/t0**5 + 8/(t0**5*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[12, ""A"", 19]]",12*x**4 + 376*x**2 + (-7/x - 7/x**3)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-86*x**3 - 824*x - 2209/x - 2176/x**3 - 777/x**5 - 72/x**7) + (y**4 + y**(-4))*(8*x**4 + 212*x**2 + 1073 + 1810/x**2 + 1118/x**4 + 226/x**6 + 8/x**8) + (y**6 + y**(-6))*(-24*x**3 - 288*x - 910/x - 966/x**3 - 352/x**5 - 32/x**7) + (y**8 + y**(-8))*(34*x**2 + 257 + 503/x**2 + 310/x**4 + 52/x**6) + (y**10 + y**(-10))*(-32*x - 150/x - 163/x**3 - 45/x**5) + (y**12 + y**(-12))*(20 + 50/x**2 + 23/x**4) + 1737 + (y**16 + y**(-16))/x**2 + 2748/x**2 + 1634/x**4 + 316/x**6 + 8/x**8,8*t0**5*t1**3 - 32*t0**5*t1**2 + 52*t0**5*t1 - 45*t0**5 + 23*t0**5/t1 - 7*t0**5/t1**2 + t0**5/t1**3 + 8*t0**4*t1**4 - 72*t0**4*t1**3 + 226*t0**4*t1**2 - 352*t0**4*t1 + 310*t0**4 - 163*t0**4/t1 + 50*t0**4/t1**2 - 7*t0**4/t1**3 + 8*t0**3*t1**5 - 72*t0**3*t1**4 + 316*t0**3*t1**3 - 777*t0**3*t1**2 + 1118*t0**3*t1 - 966*t0**3 + 503*t0**3/t1 - 150*t0**3/t1**2 + 20*t0**3/t1**3 - 32*t0**2*t1**5 + 226*t0**2*t1**4 - 777*t0**2*t1**3 + 1634*t0**2*t1**2 - 2176*t0**2*t1 + 1810*t0**2 - 910*t0**2/t1 + 257*t0**2/t1**2 - 32*t0**2/t1**3 + 52*t0*t1**5 - 352*t0*t1**4 + 1118*t0*t1**3 - 2176*t0*t1**2 + 2748*t0*t1 - 2209*t0 + 1073*t0/t1 - 288*t0/t1**2 + 34*t0/t1**3 - 45*t1**5 + 310*t1**4 - 966*t1**3 + 1810*t1**2 - 2209*t1 + 1737 - 824/t1 + 212/t1**2 - 24/t1**3 + 23*t1**5/t0 - 163*t1**4/t0 + 503*t1**3/t0 - 910*t1**2/t0 + 1073*t1/t0 - 824/t0 + 376/(t0*t1) - 86/(t0*t1**2) + 8/(t0*t1**3) - 7*t1**5/t0**2 + 50*t1**4/t0**2 - 150*t1**3/t0**2 + 257*t1**2/t0**2 - 288*t1/t0**2 + 212/t0**2 - 86/(t0**2*t1) + 12/(t0**2*t1**2) + t1**5/t0**3 - 7*t1**4/t0**3 + 20*t1**3/t0**3 - 32*t1**2/t0**3 + 34*t1/t0**3 - 24/t0**3 + 8/(t0**3*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[12, ""A"", 20]]",104*x**4 + 1088*x**2 + y**16 + (-7*x - 7/x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-12*x**5 - 400*x**3 - 1785*x - 2500/x - 1349/x**3 - 254/x**5 - 8/x**7) + (y**4 + y**(-4))*(86*x**4 + 773*x**2 + 1766 + 1444/x**2 + 440/x**4 + 34/x**6) + (y**6 + y**(-6))*(-8*x**5 - 202*x**3 - 824*x - 1036/x - 468/x**3 - 62/x**5) + (y**8 + y**(-8))*(24*x**4 + 233*x**2 + 501 + 336/x**2 + 66/x**4) + (y**10 + y**(-10))*(-30*x**3 - 148*x - 165/x - 47/x**3) + (y**12 + y**(-12))*(20*x**2 + 50 + 23/x**2) + 2649 + y**(-16) + 2326/x**2 + 788/x**4 + 76/x**6,-8*t0**4*t1**3 + 34*t0**4*t1**2 - 62*t0**4*t1 + 66*t0**4 - 47*t0**4/t1 + 23*t0**4/t1**2 - 7*t0**4/t1**3 + t0**4/t1**4 - 8*t0**3*t1**4 + 76*t0**3*t1**3 - 254*t0**3*t1**2 + 440*t0**3*t1 - 468*t0**3 + 336*t0**3/t1 - 165*t0**3/t1**2 + 50*t0**3/t1**3 - 7*t0**3/t1**4 + 34*t0**2*t1**4 - 254*t0**2*t1**3 + 788*t0**2*t1**2 - 1349*t0**2*t1 + 1444*t0**2 - 1036*t0**2/t1 + 501*t0**2/t1**2 - 148*t0**2/t1**3 + 20*t0**2/t1**4 - 62*t0*t1**4 + 440*t0*t1**3 - 1349*t0*t1**2 + 2326*t0*t1 - 2500*t0 + 1766*t0/t1 - 824*t0/t1**2 + 233*t0/t1**3 - 30*t0/t1**4 + 66*t1**4 - 468*t1**3 + 1444*t1**2 - 2500*t1 + 2649 - 1785/t1 + 773/t1**2 - 202/t1**3 + 24/t1**4 - 47*t1**4/t0 + 336*t1**3/t0 - 1036*t1**2/t0 + 1766*t1/t0 - 1785/t0 + 1088/(t0*t1) - 400/(t0*t1**2) + 86/(t0*t1**3) - 8/(t0*t1**4) + 23*t1**4/t0**2 - 165*t1**3/t0**2 + 501*t1**2/t0**2 - 824*t1/t0**2 + 773/t0**2 - 400/(t0**2*t1) + 104/(t0**2*t1**2) - 12/(t0**2*t1**3) - 7*t1**4/t0**3 + 50*t1**3/t0**3 - 148*t1**2/t0**3 + 233*t1/t0**3 - 202/t0**3 + 86/(t0**3*t1) - 12/(t0**3*t1**2) + t1**4/t0**4 - 7*t1**3/t0**4 + 20*t1**2/t0**4 - 30*t1/t0**4 + 24/t0**4 - 8/(t0**4*t1)
