key,original,newExpr
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 27]]",8*x**4 + 232*x**2 + y**12 + (-7*x - 7/x)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-64*x**3 - 399*x - 558/x - 254/x**3 - 31/x**5) + (y**4 + y**(-4))*(8*x**4 + 134*x**2 + 341 + 245/x**2 + 49/x**4) + (y**6 + y**(-6))*(-20*x**3 - 118*x - 140/x - 42/x**3) + (y**8 + y**(-8))*(18*x**2 + 47 + 22/x**2) + 641 + y**(-12) + 522/x**2 + 140/x**4 + 8/x**6,8*t0**3*t1**3 - 31*t0**3*t1**2 + 49*t0**3*t1 - 42*t0**3 + 22*t0**3/t1 - 7*t0**3/t1**2 + t0**3/t1**3 - 31*t0**2*t1**3 + 140*t0**2*t1**2 - 254*t0**2*t1 + 245*t0**2 - 140*t0**2/t1 + 47*t0**2/t1**2 - 7*t0**2/t1**3 + 49*t0*t1**3 - 254*t0*t1**2 + 522*t0*t1 - 558*t0 + 341*t0/t1 - 118*t0/t1**2 + 18*t0/t1**3 - 42*t1**3 + 245*t1**2 - 558*t1 + 641 - 399/t1 + 134/t1**2 - 20/t1**3 + 22*t1**3/t0 - 140*t1**2/t0 + 341*t1/t0 - 399/t0 + 232/(t0*t1) - 64/(t0*t1**2) + 8/(t0*t1**3) - 7*t1**3/t0**2 + 47*t1**2/t0**2 - 118*t1/t0**2 + 134/t0**2 - 64/(t0**2*t1) + 8/(t0**2*t1**2) + t1**3/t0**3 - 7*t1**2/t0**3 + 18*t1/t0**3 - 20/t0**3 + 8/(t0**3*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 28]]",6*x**2 + (3/x**4 + x**(-6))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-21*x - 148/x - 309/x**3 - 218/x**5 - 36/x**7) + (y**4 + y**(-4))*(35 + 165/x**2 + 229/x**4 + 90/x**6 + 5/x**8) + (y**6 + y**(-6))*(-37/x - 125/x**3 - 109/x**5 - 21/x**7) + (y**8 + y**(-8))*(27/x**2 + 62/x**4 + 29/x**6 + 2/x**8) + (y**10 + y**(-10))*(-13/x**3 - 16/x**5 - 3/x**7) + 83 + 276/x**2 + 328/x**4 + 118/x**6 + 6/x**8,2*t0**6*t1**2 - 3*t0**6*t1 + t0**6 + 5*t0**5*t1**3 - 21*t0**5*t1**2 + 29*t0**5*t1 - 16*t0**5 + 3*t0**5/t1 + 6*t0**4*t1**4 - 36*t0**4*t1**3 + 90*t0**4*t1**2 - 109*t0**4*t1 + 62*t0**4 - 13*t0**4/t1 + 5*t0**3*t1**5 - 36*t0**3*t1**4 + 118*t0**3*t1**3 - 218*t0**3*t1**2 + 229*t0**3*t1 - 125*t0**3 + 27*t0**3/t1 + 2*t0**2*t1**6 - 21*t0**2*t1**5 + 90*t0**2*t1**4 - 218*t0**2*t1**3 + 328*t0**2*t1**2 - 309*t0**2*t1 + 165*t0**2 - 37*t0**2/t1 - 3*t0*t1**6 + 29*t0*t1**5 - 109*t0*t1**4 + 229*t0*t1**3 - 309*t0*t1**2 + 276*t0*t1 - 148*t0 + 35*t0/t1 + t1**6 - 16*t1**5 + 62*t1**4 - 125*t1**3 + 165*t1**2 - 148*t1 + 83 - 21/t1 + 3*t1**5/t0 - 13*t1**4/t0 + 27*t1**3/t0 - 37*t1**2/t0 + 35*t1/t0 - 21/t0 + 6/(t0*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 29]]",4*x**8 + 80*x**6 + 294*x**4 + 380*x**2 + (y**2 + y**(-2))*(-21*x**7 - 146*x**5 - 314*x**3 - 229*x - 40/x) + (y**4 + y**(-4))*(2*x**8 + 36*x**6 + 133*x**4 + 168*x**2 + 54) + (y**6 + y**(-6))*(-3*x**7 - 25*x**5 - 57*x**3 - 35*x) + (y**8 + y**(-8))*(x**6 + 6*x**4 + 9*x**2) + 153 + 12/x**2,12*t0*t1 - 40*t0 + 54*t0/t1 - 35*t0/t1**2 + 9*t0/t1**3 - 40*t1 + 153 - 229/t1 + 168/t1**2 - 57/t1**3 + 6/t1**4 + 54*t1/t0 - 229/t0 + 380/(t0*t1) - 314/(t0*t1**2) + 133/(t0*t1**3) - 25/(t0*t1**4) + 1/(t0*t1**5) - 35*t1/t0**2 + 168/t0**2 - 314/(t0**2*t1) + 294/(t0**2*t1**2) - 146/(t0**2*t1**3) + 36/(t0**2*t1**4) - 3/(t0**2*t1**5) + 9*t1/t0**3 - 57/t0**3 + 133/(t0**3*t1) - 146/(t0**3*t1**2) + 80/(t0**3*t1**3) - 21/(t0**3*t1**4) + 2/(t0**3*t1**5) + 6/t0**4 - 25/(t0**4*t1) + 36/(t0**4*t1**2) - 21/(t0**4*t1**3) + 4/(t0**4*t1**4) + 1/(t0**5*t1) - 3/(t0**5*t1**2) + 2/(t0**5*t1**3)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 30]]",32*x**6 + 266*x**4 + 510*x**2 + (x**4 + 3*x**2)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-4*x**7 - 105*x**5 - 383*x**3 - 398*x - 122/x - 6/x**3) + (y**4 + y**(-4))*(22*x**6 + 170*x**4 + 313*x**2 + 168 + 20/x**2) + (y**6 + y**(-6))*(-2*x**7 - 41*x**5 - 146*x**3 - 137*x - 30/x) + (y**8 + y**(-8))*(4*x**6 + 36*x**4 + 66*x**2 + 26) + (y**10 + y**(-10))*(-3*x**5 - 16*x**3 - 13*x) + 301 + 46/x**2,-6*t0**2*t1 + 20*t0**2 - 30*t0**2/t1 + 26*t0**2/t1**2 - 13*t0**2/t1**3 + 3*t0**2/t1**4 - 6*t0*t1**2 + 46*t0*t1 - 122*t0 + 168*t0/t1 - 137*t0/t1**2 + 66*t0/t1**3 - 16*t0/t1**4 + t0/t1**5 + 20*t1**2 - 122*t1 + 301 - 398/t1 + 313/t1**2 - 146/t1**3 + 36/t1**4 - 3/t1**5 - 30*t1**2/t0 + 168*t1/t0 - 398/t0 + 510/(t0*t1) - 383/(t0*t1**2) + 170/(t0*t1**3) - 41/(t0*t1**4) + 4/(t0*t1**5) + 26*t1**2/t0**2 - 137*t1/t0**2 + 313/t0**2 - 383/(t0**2*t1) + 266/(t0**2*t1**2) - 105/(t0**2*t1**3) + 22/(t0**2*t1**4) - 2/(t0**2*t1**5) - 13*t1**2/t0**3 + 66*t1/t0**3 - 146/t0**3 + 170/(t0**3*t1) - 105/(t0**3*t1**2) + 32/(t0**3*t1**3) - 4/(t0**3*t1**4) + 3*t1**2/t0**4 - 16*t1/t0**4 + 36/t0**4 - 41/(t0**4*t1) + 22/(t0**4*t1**2) - 4/(t0**4*t1**3) + t1/t0**5 - 3/t0**5 + 4/(t0**5*t1) - 2/(t0**5*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 31]]",60*x**4 + 394*x**2 + y**12 + (-7*x - 7/x)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-8*x**5 - 157*x**3 - 507*x - 490/x - 138/x**3 - 6/x**5) + (y**4 + y**(-4))*(26*x**4 + 198*x**2 + 352 + 181/x**2 + 20/x**4) + (y**6 + y**(-6))*(-33*x**3 - 133*x - 127/x - 27/x**3) + (y**8 + y**(-8))*(21*x**2 + 47 + 19/x**2) + 679 + y**(-12) + 368/x**2 + 50/x**4,-6*t0**3*t1**2 + 20*t0**3*t1 - 27*t0**3 + 19*t0**3/t1 - 7*t0**3/t1**2 + t0**3/t1**3 - 6*t0**2*t1**3 + 50*t0**2*t1**2 - 138*t0**2*t1 + 181*t0**2 - 127*t0**2/t1 + 47*t0**2/t1**2 - 7*t0**2/t1**3 + 20*t0*t1**3 - 138*t0*t1**2 + 368*t0*t1 - 490*t0 + 352*t0/t1 - 133*t0/t1**2 + 21*t0/t1**3 - 27*t1**3 + 181*t1**2 - 490*t1 + 679 - 507/t1 + 198/t1**2 - 33/t1**3 + 19*t1**3/t0 - 127*t1**2/t0 + 352*t1/t0 - 507/t0 + 394/(t0*t1) - 157/(t0*t1**2) + 26/(t0*t1**3) - 7*t1**3/t0**2 + 47*t1**2/t0**2 - 133*t1/t0**2 + 198/t0**2 - 157/(t0**2*t1) + 60/(t0**2*t1**2) - 8/(t0**2*t1**3) + t1**3/t0**3 - 7*t1**2/t0**3 + 21*t1/t0**3 - 33/t0**3 + 26/(t0**3*t1) - 8/(t0**3*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 32]]",12*x**6 + 226*x**4 + x**2*(y**12 + y**(-12)) + 594*x**2 + (-7*x**3 - 7*x)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-65*x**5 - 379*x**3 - 520*x - 236/x - 30/x**3) + (y**4 + y**(-4))*(6*x**6 + 128*x**4 + 330*x**2 + 237 + 48/x**2) + (y**6 + y**(-6))*(-17*x**5 - 115*x**3 - 141*x - 43/x) + (y**8 + y**(-8))*(17*x**4 + 47*x**2 + 23) + 477 + 130/x**2 + 8/x**4,8*t0**2*t1**2 - 30*t0**2*t1 + 48*t0**2 - 43*t0**2/t1 + 23*t0**2/t1**2 - 7*t0**2/t1**3 + t0**2/t1**4 - 30*t0*t1**2 + 130*t0*t1 - 236*t0 + 237*t0/t1 - 141*t0/t1**2 + 47*t0/t1**3 - 7*t0/t1**4 + 48*t1**2 - 236*t1 + 477 - 520/t1 + 330/t1**2 - 115/t1**3 + 17/t1**4 - 43*t1**2/t0 + 237*t1/t0 - 520/t0 + 594/(t0*t1) - 379/(t0*t1**2) + 128/(t0*t1**3) - 17/(t0*t1**4) + 23*t1**2/t0**2 - 141*t1/t0**2 + 330/t0**2 - 379/(t0**2*t1) + 226/(t0**2*t1**2) - 65/(t0**2*t1**3) + 6/(t0**2*t1**4) - 7*t1**2/t0**3 + 47*t1/t0**3 - 115/t0**3 + 128/(t0**3*t1) - 65/(t0**3*t1**2) + 12/(t0**3*t1**3) + t1**2/t0**4 - 7*t1/t0**4 + 17/t0**4 - 17/(t0**4*t1) + 6/(t0**4*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 33]]",4*x**8 + 82*x**6 + 232*x**4 + 202*x**2 + (x**6 + 3*x**4)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-26*x**7 - 157*x**5 - 224*x**3 - 111*x - 18/x) + (y**4 + y**(-4))*(4*x**8 + 71*x**6 + 176*x**4 + 123*x**2 + 26) + (y**6 + y**(-6))*(-19*x**7 - 94*x**5 - 103*x**3 - 28*x) + (y**8 + y**(-8))*(2*x**8 + 28*x**6 + 58*x**4 + 24*x**2) + (y**10 + y**(-10))*(-3*x**7 - 16*x**5 - 13*x**3) + 67 + 6/x**2,6*t0*t1 - 18*t0 + 26*t0/t1 - 28*t0/t1**2 + 24*t0/t1**3 - 13*t0/t1**4 + 3*t0/t1**5 - 18*t1 + 67 - 111/t1 + 123/t1**2 - 103/t1**3 + 58/t1**4 - 16/t1**5 + t1**(-6) + 26*t1/t0 - 111/t0 + 202/(t0*t1) - 224/(t0*t1**2) + 176/(t0*t1**3) - 94/(t0*t1**4) + 28/(t0*t1**5) - 3/(t0*t1**6) - 28*t1/t0**2 + 123/t0**2 - 224/(t0**2*t1) + 232/(t0**2*t1**2) - 157/(t0**2*t1**3) + 71/(t0**2*t1**4) - 19/(t0**2*t1**5) + 2/(t0**2*t1**6) + 24*t1/t0**3 - 103/t0**3 + 176/(t0**3*t1) - 157/(t0**3*t1**2) + 82/(t0**3*t1**3) - 26/(t0**3*t1**4) + 4/(t0**3*t1**5) - 13*t1/t0**4 + 58/t0**4 - 94/(t0**4*t1) + 71/(t0**4*t1**2) - 26/(t0**4*t1**3) + 4/(t0**4*t1**4) + 3*t1/t0**5 - 16/t0**5 + 28/(t0**5*t1) - 19/(t0**5*t1**2) + 4/(t0**5*t1**3) + t0**(-6) - 3/(t0**6*t1) + 2/(t0**6*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 34]]",18*x**2 + (y**2 + y**(-2))*(-58*x - 312/x - 412/x**3 - 181/x**5 - 23/x**7) + (y**4 + y**(-4))*(72 + 213/x**2 + 162/x**4 + 40/x**6 + 2/x**8) + (y**6 + y**(-6))*(-41/x - 65/x**3 - 27/x**5 - 3/x**7) + (y**8 + y**(-8))*(9/x**2 + 6/x**4 + x**(-6)) + 217 + 516/x**2 + 384/x**4 + 96/x**6 + 4/x**8,2*t0**5*t1**3 - 3*t0**5*t1**2 + t0**5*t1 + 4*t0**4*t1**4 - 23*t0**4*t1**3 + 40*t0**4*t1**2 - 27*t0**4*t1 + 6*t0**4 + 2*t0**3*t1**5 - 23*t0**3*t1**4 + 96*t0**3*t1**3 - 181*t0**3*t1**2 + 162*t0**3*t1 - 65*t0**3 + 9*t0**3/t1 - 3*t0**2*t1**5 + 40*t0**2*t1**4 - 181*t0**2*t1**3 + 384*t0**2*t1**2 - 412*t0**2*t1 + 213*t0**2 - 41*t0**2/t1 + t0*t1**5 - 27*t0*t1**4 + 162*t0*t1**3 - 412*t0*t1**2 + 516*t0*t1 - 312*t0 + 72*t0/t1 + 6*t1**4 - 65*t1**3 + 213*t1**2 - 312*t1 + 217 - 58/t1 + 9*t1**3/t0 - 41*t1**2/t0 + 72*t1/t0 - 58/t0 + 18/(t0*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 35]]",8*x**4 + 116*x**2 + (-7/x - 7/x**3)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-28*x**3 - 200*x - 411/x - 283/x**3 - 44/x**5) + (y**4 + y**(-4))*(42*x**2 + 197 + 269/x**2 + 103/x**4 + 6/x**6) + (y**6 + y**(-6))*(-37*x - 123/x - 103/x**3 - 17/x**5) + (y**8 + y**(-8))*(21 + 45/x**2 + 17/x**4) + 387 + (y**12 + y**(-12))/x**2 + 448/x**2 + 154/x**4 + 6/x**6,6*t0**4*t1**2 - 17*t0**4*t1 + 17*t0**4 - 7*t0**4/t1 + t0**4/t1**2 + 6*t0**3*t1**3 - 44*t0**3*t1**2 + 103*t0**3*t1 - 103*t0**3 + 45*t0**3/t1 - 7*t0**3/t1**2 + 6*t0**2*t1**4 - 44*t0**2*t1**3 + 154*t0**2*t1**2 - 283*t0**2*t1 + 269*t0**2 - 123*t0**2/t1 + 21*t0**2/t1**2 - 17*t0*t1**4 + 103*t0*t1**3 - 283*t0*t1**2 + 448*t0*t1 - 411*t0 + 197*t0/t1 - 37*t0/t1**2 + 17*t1**4 - 103*t1**3 + 269*t1**2 - 411*t1 + 387 - 200/t1 + 42/t1**2 - 7*t1**4/t0 + 45*t1**3/t0 - 123*t1**2/t0 + 197*t1/t0 - 200/t0 + 116/(t0*t1) - 28/(t0*t1**2) + t1**4/t0**2 - 7*t1**3/t0**2 + 21*t1**2/t0**2 - 37*t1/t0**2 + 42/t0**2 - 28/(t0**2*t1) + 8/(t0**2*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 36]]",94*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-11*x**3 - 257*x - 884/x - 898/x**3 - 271/x**5 - 11/x**7) + (y**4 + y**(-4))*(38*x**2 + 349 + 675/x**2 + 391/x**4 + 53/x**6) + (y**6 + y**(-6))*(-56*x - 266/x - 293/x**3 - 86/x**5 - 3/x**7) + (y**8 + y**(-8))*(44 + 112/x**2 + 63/x**4 + 6/x**6) + (y**10 + y**(-10))*(-18/x - 22/x**3 - 4/x**5) + 663 + 1178/x**2 + 666/x**4 + 90/x**6,-3*t0**5*t1**2 + 6*t0**5*t1 - 4*t0**5 + t0**5/t1 - 11*t0**4*t1**3 + 53*t0**4*t1**2 - 86*t0**4*t1 + 63*t0**4 - 22*t0**4/t1 + 3*t0**4/t1**2 - 11*t0**3*t1**4 + 90*t0**3*t1**3 - 271*t0**3*t1**2 + 391*t0**3*t1 - 293*t0**3 + 112*t0**3/t1 - 18*t0**3/t1**2 - 3*t0**2*t1**5 + 53*t0**2*t1**4 - 271*t0**2*t1**3 + 666*t0**2*t1**2 - 898*t0**2*t1 + 675*t0**2 - 266*t0**2/t1 + 44*t0**2/t1**2 + 6*t0*t1**5 - 86*t0*t1**4 + 391*t0*t1**3 - 898*t0*t1**2 + 1178*t0*t1 - 884*t0 + 349*t0/t1 - 56*t0/t1**2 - 4*t1**5 + 63*t1**4 - 293*t1**3 + 675*t1**2 - 884*t1 + 663 - 257/t1 + 38/t1**2 + t1**5/t0 - 22*t1**4/t0 + 112*t1**3/t0 - 266*t1**2/t0 + 349*t1/t0 - 257/t0 + 94/(t0*t1) - 11/(t0*t1**2) + 3*t1**4/t0**2 - 18*t1**3/t0**2 + 44*t1**2/t0**2 - 56*t1/t0**2 + 38/t0**2 - 11/(t0**2*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 37]]",14*x**2 + (y**2 + y**(-2))*(-46*x - 263/x - 363/x**3 - 169/x**5 - 23/x**7) + (y**4 + y**(-4))*(60 + 188/x**2 + 150/x**4 + 40/x**6 + 2/x**8) + (y**6 + y**(-6))*(-37/x - 61/x**3 - 27/x**5 - 3/x**7) + (y**8 + y**(-8))*(9/x**2 + 6/x**4 + x**(-6)) + 177 + 442/x**2 + 344/x**4 + 92/x**6 + 4/x**8,2*t0**5*t1**3 - 3*t0**5*t1**2 + t0**5*t1 + 4*t0**4*t1**4 - 23*t0**4*t1**3 + 40*t0**4*t1**2 - 27*t0**4*t1 + 6*t0**4 + 2*t0**3*t1**5 - 23*t0**3*t1**4 + 92*t0**3*t1**3 - 169*t0**3*t1**2 + 150*t0**3*t1 - 61*t0**3 + 9*t0**3/t1 - 3*t0**2*t1**5 + 40*t0**2*t1**4 - 169*t0**2*t1**3 + 344*t0**2*t1**2 - 363*t0**2*t1 + 188*t0**2 - 37*t0**2/t1 + t0*t1**5 - 27*t0*t1**4 + 150*t0*t1**3 - 363*t0*t1**2 + 442*t0*t1 - 263*t0 + 60*t0/t1 + 6*t1**4 - 61*t1**3 + 188*t1**2 - 263*t1 + 177 - 46/t1 + 9*t1**3/t0 - 37*t1**2/t0 + 60*t1/t0 - 46/t0 + 14/(t0*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 38]]",72*x**2 + (-7/x - 7/x**3)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-8*x**3 - 182*x - 594/x - 574/x**3 - 161/x**5 - 7/x**7) + (y**4 + y**(-4))*(24*x**2 + 218 + 406/x**2 + 216/x**4 + 25/x**6) + (y**6 + y**(-6))*(-30*x - 142/x - 146/x**3 - 34/x**5) + (y**8 + y**(-8))*(20 + 49/x**2 + 22/x**4) + 471 + (y**12 + y**(-12))/x**2 + 798/x**2 + 426/x**4 + 56/x**6,-7*t0**4*t1**3 + 25*t0**4*t1**2 - 34*t0**4*t1 + 22*t0**4 - 7*t0**4/t1 + t0**4/t1**2 - 7*t0**3*t1**4 + 56*t0**3*t1**3 - 161*t0**3*t1**2 + 216*t0**3*t1 - 146*t0**3 + 49*t0**3/t1 - 7*t0**3/t1**2 + 25*t0**2*t1**4 - 161*t0**2*t1**3 + 426*t0**2*t1**2 - 574*t0**2*t1 + 406*t0**2 - 142*t0**2/t1 + 20*t0**2/t1**2 - 34*t0*t1**4 + 216*t0*t1**3 - 574*t0*t1**2 + 798*t0*t1 - 594*t0 + 218*t0/t1 - 30*t0/t1**2 + 22*t1**4 - 146*t1**3 + 406*t1**2 - 594*t1 + 471 - 182/t1 + 24/t1**2 - 7*t1**4/t0 + 49*t1**3/t0 - 142*t1**2/t0 + 218*t1/t0 - 182/t0 + 72/(t0*t1) - 8/(t0*t1**2) + t1**4/t0**2 - 7*t1**3/t0**2 + 20*t1**2/t0**2 - 30*t1/t0**2 + 24/t0**2 - 8/(t0**2*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 39]]",8*x**4 + 188*x**2 + (3 + x**(-2))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-54*x**3 - 341*x - 505/x - 253/x**3 - 35/x**5) + (y**4 + y**(-4))*(7*x**4 + 124*x**2 + 337 + 269/x**2 + 70/x**4 + 3/x**6) + (y**6 + y**(-6))*(-21*x**3 - 135*x - 180/x - 73/x**3 - 7/x**5) + (y**8 + y**(-8))*(25*x**2 + 74 + 47/x**2 + 7/x**4) + (y**10 + y**(-10))*(-14*x - 18/x - 4/x**3) + 541 + 468/x**2 + 136/x**4 + 6/x**6,3*t0**4*t1**2 - 7*t0**4*t1 + 7*t0**4 - 4*t0**4/t1 + t0**4/t1**2 + 6*t0**3*t1**3 - 35*t0**3*t1**2 + 70*t0**3*t1 - 73*t0**3 + 47*t0**3/t1 - 18*t0**3/t1**2 + 3*t0**3/t1**3 + 3*t0**2*t1**4 - 35*t0**2*t1**3 + 136*t0**2*t1**2 - 253*t0**2*t1 + 269*t0**2 - 180*t0**2/t1 + 74*t0**2/t1**2 - 14*t0**2/t1**3 - 7*t0*t1**4 + 70*t0*t1**3 - 253*t0*t1**2 + 468*t0*t1 - 505*t0 + 337*t0/t1 - 135*t0/t1**2 + 25*t0/t1**3 + 7*t1**4 - 73*t1**3 + 269*t1**2 - 505*t1 + 541 - 341/t1 + 124/t1**2 - 21/t1**3 - 4*t1**4/t0 + 47*t1**3/t0 - 180*t1**2/t0 + 337*t1/t0 - 341/t0 + 188/(t0*t1) - 54/(t0*t1**2) + 7/(t0*t1**3) + t1**4/t0**2 - 18*t1**3/t0**2 + 74*t1**2/t0**2 - 135*t1/t0**2 + 124/t0**2 - 54/(t0**2*t1) + 8/(t0**2*t1**2) + 3*t1**3/t0**3 - 14*t1**2/t0**3 + 25*t1/t0**3 - 21/t0**3 + 7/(t0**3*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 40]]",(6/x**6 + 3/x**8)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-25/x - 185/x**3 - 401/x**5 - 290/x**7 - 49/x**9) + (y**4 + y**(-4))*(46/x**2 + 220/x**4 + 303/x**6 + 119/x**8 + 6/x**10) + (y**6 + y**(-6))*(-54/x**3 - 175/x**5 - 147/x**7 - 26/x**9) + (y**8 + y**(-8))*(43/x**4 + 91/x**6 + 41/x**8 + 2/x**10) + (y**10 + y**(-10))*(-22/x**5 - 27/x**7 - 5/x**9) + 7 + 98/x**2 + 348/x**4 + 430/x**6 + 162/x**8 + 8/x**10,2*t0**7*t1**3 - 5*t0**7*t1**2 + 3*t0**7*t1 + 6*t0**6*t1**4 - 26*t0**6*t1**3 + 41*t0**6*t1**2 - 27*t0**6*t1 + 6*t0**6 + 8*t0**5*t1**5 - 49*t0**5*t1**4 + 119*t0**5*t1**3 - 147*t0**5*t1**2 + 91*t0**5*t1 - 22*t0**5 + 6*t0**4*t1**6 - 49*t0**4*t1**5 + 162*t0**4*t1**4 - 290*t0**4*t1**3 + 303*t0**4*t1**2 - 175*t0**4*t1 + 43*t0**4 + 2*t0**3*t1**7 - 26*t0**3*t1**6 + 119*t0**3*t1**5 - 290*t0**3*t1**4 + 430*t0**3*t1**3 - 401*t0**3*t1**2 + 220*t0**3*t1 - 54*t0**3 - 5*t0**2*t1**7 + 41*t0**2*t1**6 - 147*t0**2*t1**5 + 303*t0**2*t1**4 - 401*t0**2*t1**3 + 348*t0**2*t1**2 - 185*t0**2*t1 + 46*t0**2 + 3*t0*t1**7 - 27*t0*t1**6 + 91*t0*t1**5 - 175*t0*t1**4 + 220*t0*t1**3 - 185*t0*t1**2 + 98*t0*t1 - 25*t0 + 6*t1**6 - 22*t1**5 + 43*t1**4 - 54*t1**3 + 46*t1**2 - 25*t1 + 7
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 41]]",12*x**2 + (-3/x**3 - 3/x**5)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-2*x**3 - 27*x - 84/x - 110/x**3 - 55/x**5 - 4/x**7) + (y**4 + y**(-4))*(5*x**2 + 38 + 88/x**2 + 82/x**4 + 19/x**6) + (y**6 + y**(-6))*(-7*x - 41/x - 73/x**3 - 42/x**5 - 3/x**7) + (y**8 + y**(-8))*(8 + 35/x**2 + 46/x**4 + 13/x**6) + (y**10 + y**(-10))*(-7/x - 24/x**3 - 19/x**5 - 2/x**7) + (y**12 + y**(-12))*(5/x**2 + 12/x**4 + 4/x**6) + 61 + 112/x**2 + (y**16 + y**(-16))/x**4 + 94/x**4 + 22/x**6,-2*t0**6*t1 + 4*t0**6 - 3*t0**6/t1 + t0**6/t1**2 - 3*t0**5*t1**2 + 13*t0**5*t1 - 19*t0**5 + 12*t0**5/t1 - 3*t0**5/t1**2 - 4*t0**4*t1**3 + 19*t0**4*t1**2 - 42*t0**4*t1 + 46*t0**4 - 24*t0**4/t1 + 5*t0**4/t1**2 - 4*t0**3*t1**4 + 22*t0**3*t1**3 - 55*t0**3*t1**2 + 82*t0**3*t1 - 73*t0**3 + 35*t0**3/t1 - 7*t0**3/t1**2 - 3*t0**2*t1**5 + 19*t0**2*t1**4 - 55*t0**2*t1**3 + 94*t0**2*t1**2 - 110*t0**2*t1 + 88*t0**2 - 41*t0**2/t1 + 8*t0**2/t1**2 - 2*t0*t1**6 + 13*t0*t1**5 - 42*t0*t1**4 + 82*t0*t1**3 - 110*t0*t1**2 + 112*t0*t1 - 84*t0 + 38*t0/t1 - 7*t0/t1**2 + 4*t1**6 - 19*t1**5 + 46*t1**4 - 73*t1**3 + 88*t1**2 - 84*t1 + 61 - 27/t1 + 5/t1**2 - 3*t1**6/t0 + 12*t1**5/t0 - 24*t1**4/t0 + 35*t1**3/t0 - 41*t1**2/t0 + 38*t1/t0 - 27/t0 + 12/(t0*t1) - 2/(t0*t1**2) + t1**6/t0**2 - 3*t1**5/t0**2 + 5*t1**4/t0**2 - 7*t1**3/t0**2 + 8*t1**2/t0**2 - 7*t1/t0**2 + 5/t0**2 - 2/(t0**2*t1)
