key,original,newExpr
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 221]]",4*x**4 + 88*x**2 + (-5/x - 5/x**3)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-26*x**3 - 169*x - 362/x - 288/x**3 - 72/x**5 - 3/x**7) + (y**4 + y**(-4))*(4*x**4 + 57*x**2 + 209 + 298/x**2 + 147/x**4 + 20/x**6) + (y**6 + y**(-6))*(-10*x**3 - 72*x - 189/x - 175/x**3 - 51/x**5 - 3/x**7) + (y**8 + y**(-8))*(12*x**2 + 70 + 126/x**2 + 67/x**4 + 9/x**6) + (y**10 + y**(-10))*(-12*x - 53/x - 53/x**3 - 12/x**5) + (y**12 + y**(-12))*(10 + 25/x**2 + 10/x**4) + 307 + (y**16 + y**(-16))/x**2 + 396/x**2 + 176/x**4 + 20/x**6,-3*t0**5*t1**2 + 9*t0**5*t1 - 12*t0**5 + 10*t0**5/t1 - 5*t0**5/t1**2 + t0**5/t1**3 - 3*t0**4*t1**3 + 20*t0**4*t1**2 - 51*t0**4*t1 + 67*t0**4 - 53*t0**4/t1 + 25*t0**4/t1**2 - 5*t0**4/t1**3 - 3*t0**3*t1**4 + 20*t0**3*t1**3 - 72*t0**3*t1**2 + 147*t0**3*t1 - 175*t0**3 + 126*t0**3/t1 - 53*t0**3/t1**2 + 10*t0**3/t1**3 - 3*t0**2*t1**5 + 20*t0**2*t1**4 - 72*t0**2*t1**3 + 176*t0**2*t1**2 - 288*t0**2*t1 + 298*t0**2 - 189*t0**2/t1 + 70*t0**2/t1**2 - 12*t0**2/t1**3 + 9*t0*t1**5 - 51*t0*t1**4 + 147*t0*t1**3 - 288*t0*t1**2 + 396*t0*t1 - 362*t0 + 209*t0/t1 - 72*t0/t1**2 + 12*t0/t1**3 - 12*t1**5 + 67*t1**4 - 175*t1**3 + 298*t1**2 - 362*t1 + 307 - 169/t1 + 57/t1**2 - 10/t1**3 + 10*t1**5/t0 - 53*t1**4/t0 + 126*t1**3/t0 - 189*t1**2/t0 + 209*t1/t0 - 169/t0 + 88/(t0*t1) - 26/(t0*t1**2) + 4/(t0*t1**3) - 5*t1**5/t0**2 + 25*t1**4/t0**2 - 53*t1**3/t0**2 + 70*t1**2/t0**2 - 72*t1/t0**2 + 57/t0**2 - 26/(t0**2*t1) + 4/(t0**2*t1**2) + t1**5/t0**3 - 5*t1**4/t0**3 + 10*t1**3/t0**3 - 12*t1**2/t0**3 + 12*t1/t0**3 - 10/t0**3 + 4/(t0**3*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 222]]",12*x**4 + 292*x**2 + (3 + x**(-2))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-86*x**3 - 524*x - 778/x - 415/x**3 - 78/x**5 - 3/x**7) + (y**4 + y**(-4))*(12*x**4 + 195*x**2 + 511 + 414/x**2 + 118/x**4 + 9/x**6) + (y**6 + y**(-6))*(-34*x**3 - 202*x - 265/x - 109/x**3 - 12/x**5) + (y**8 + y**(-8))*(36*x**2 + 102 + 65/x**2 + 10/x**4) + (y**10 + y**(-10))*(-17*x - 22/x - 5/x**3) + 827 + 742/x**2 + 250/x**4 + 26/x**6,-3*t0**4*t1**3 + 9*t0**4*t1**2 - 12*t0**4*t1 + 10*t0**4 - 5*t0**4/t1 + t0**4/t1**2 - 3*t0**3*t1**4 + 26*t0**3*t1**3 - 78*t0**3*t1**2 + 118*t0**3*t1 - 109*t0**3 + 65*t0**3/t1 - 22*t0**3/t1**2 + 3*t0**3/t1**3 + 9*t0**2*t1**4 - 78*t0**2*t1**3 + 250*t0**2*t1**2 - 415*t0**2*t1 + 414*t0**2 - 265*t0**2/t1 + 102*t0**2/t1**2 - 17*t0**2/t1**3 - 12*t0*t1**4 + 118*t0*t1**3 - 415*t0*t1**2 + 742*t0*t1 - 778*t0 + 511*t0/t1 - 202*t0/t1**2 + 36*t0/t1**3 + 10*t1**4 - 109*t1**3 + 414*t1**2 - 778*t1 + 827 - 524/t1 + 195/t1**2 - 34/t1**3 - 5*t1**4/t0 + 65*t1**3/t0 - 265*t1**2/t0 + 511*t1/t0 - 524/t0 + 292/(t0*t1) - 86/(t0*t1**2) + 12/(t0*t1**3) + t1**4/t0**2 - 22*t1**3/t0**2 + 102*t1**2/t0**2 - 202*t1/t0**2 + 195/t0**2 - 86/(t0**2*t1) + 12/(t0**2*t1**2) + 3*t1**3/t0**3 - 17*t1**2/t0**3 + 36*t1/t0**3 - 34/t0**3 + 12/(t0**3*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 223]]",4*x**2 + (-5/x**5 - 5/x**7)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-14*x - 105/x - 258/x**3 - 291/x**5 - 133/x**7 - 9/x**9) + (y**4 + y**(-4))*(26 + 135/x**2 + 249/x**4 + 200/x**6 + 46/x**8) + (y**6 + y**(-6))*(-33/x - 131/x**3 - 189/x**5 - 98/x**7 - 7/x**9) + (y**8 + y**(-8))*(31/x**2 + 102/x**4 + 109/x**6 + 28/x**8) + (y**10 + y**(-10))*(-23/x**3 - 61/x**5 - 41/x**7 - 3/x**9) + (y**12 + y**(-12))*(13/x**4 + 25/x**6 + 7/x**8) + 55 + 202/x**2 + 320/x**4 + (y**16 + y**(-16))/x**6 + 236/x**6 + 52/x**8,-3*t0**7*t1**2 + 7*t0**7*t1 - 5*t0**7 + t0**7/t1 - 7*t0**6*t1**3 + 28*t0**6*t1**2 - 41*t0**6*t1 + 25*t0**6 - 5*t0**6/t1 - 9*t0**5*t1**4 + 46*t0**5*t1**3 - 98*t0**5*t1**2 + 109*t0**5*t1 - 61*t0**5 + 13*t0**5/t1 - 9*t0**4*t1**5 + 52*t0**4*t1**4 - 133*t0**4*t1**3 + 200*t0**4*t1**2 - 189*t0**4*t1 + 102*t0**4 - 23*t0**4/t1 - 7*t0**3*t1**6 + 46*t0**3*t1**5 - 133*t0**3*t1**4 + 236*t0**3*t1**3 - 291*t0**3*t1**2 + 249*t0**3*t1 - 131*t0**3 + 31*t0**3/t1 - 3*t0**2*t1**7 + 28*t0**2*t1**6 - 98*t0**2*t1**5 + 200*t0**2*t1**4 - 291*t0**2*t1**3 + 320*t0**2*t1**2 - 258*t0**2*t1 + 135*t0**2 - 33*t0**2/t1 + 7*t0*t1**7 - 41*t0*t1**6 + 109*t0*t1**5 - 189*t0*t1**4 + 249*t0*t1**3 - 258*t0*t1**2 + 202*t0*t1 - 105*t0 + 26*t0/t1 - 5*t1**7 + 25*t1**6 - 61*t1**5 + 102*t1**4 - 131*t1**3 + 135*t1**2 - 105*t1 + 55 - 14/t1 + t1**7/t0 - 5*t1**6/t0 + 13*t1**5/t0 - 23*t1**4/t0 + 31*t1**3/t0 - 33*t1**2/t0 + 26*t1/t0 - 14/t0 + 4/(t0*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 224]]",8*x**2 + (3/x**4 + x**(-6))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-28*x - 229/x - 563/x**3 - 485/x**5 - 129/x**7 - 6/x**9) + (y**4 + y**(-4))*(48 + 265/x**2 + 423/x**4 + 215/x**6 + 29/x**8) + (y**6 + y**(-6))*(-52/x - 195/x**3 - 195/x**5 - 55/x**7 - 3/x**9) + (y**8 + y**(-8))*(36/x**2 + 88/x**4 + 49/x**6 + 7/x**8) + (y**10 + y**(-10))*(-15/x**3 - 20/x**5 - 5/x**7) + 119 + 472/x**2 + 668/x**4 + 324/x**6 + 42/x**8,-3*t0**6*t1**3 + 7*t0**6*t1**2 - 5*t0**6*t1 + t0**6 - 6*t0**5*t1**4 + 29*t0**5*t1**3 - 55*t0**5*t1**2 + 49*t0**5*t1 - 20*t0**5 + 3*t0**5/t1 - 6*t0**4*t1**5 + 42*t0**4*t1**4 - 129*t0**4*t1**3 + 215*t0**4*t1**2 - 195*t0**4*t1 + 88*t0**4 - 15*t0**4/t1 - 3*t0**3*t1**6 + 29*t0**3*t1**5 - 129*t0**3*t1**4 + 324*t0**3*t1**3 - 485*t0**3*t1**2 + 423*t0**3*t1 - 195*t0**3 + 36*t0**3/t1 + 7*t0**2*t1**6 - 55*t0**2*t1**5 + 215*t0**2*t1**4 - 485*t0**2*t1**3 + 668*t0**2*t1**2 - 563*t0**2*t1 + 265*t0**2 - 52*t0**2/t1 - 5*t0*t1**6 + 49*t0*t1**5 - 195*t0*t1**4 + 423*t0*t1**3 - 563*t0*t1**2 + 472*t0*t1 - 229*t0 + 48*t0/t1 + t1**6 - 20*t1**5 + 88*t1**4 - 195*t1**3 + 265*t1**2 - 229*t1 + 119 - 28/t1 + 3*t1**5/t0 - 15*t1**4/t0 + 36*t1**3/t0 - 52*t1**2/t0 + 48*t1/t0 - 28/t0 + 8/(t0*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 225]]",4*x**4 + 36*x**2 + (x**(-2) + 3/x**4)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-10*x**3 - 58*x - 139/x - 162/x**3 - 76/x**5 - 5/x**7) + (y**4 + y**(-4))*(12*x**2 + 62 + 125/x**2 + 114/x**4 + 28/x**6) + (y**6 + y**(-6))*(-12*x - 54/x - 93/x**3 - 56/x**5 - 5/x**7) + (y**8 + y**(-8))*(10 + 37/x**2 + 48/x**4 + 13/x**6) + (y**10 + y**(-10))*(-5/x - 16/x**3 - 11/x**5) + 117 + 180/x**2 + 134/x**4 + 28/x**6,-5*t0**5*t1**2 + 13*t0**5*t1 - 11*t0**5 + 3*t0**5/t1 - 5*t0**4*t1**3 + 28*t0**4*t1**2 - 56*t0**4*t1 + 48*t0**4 - 16*t0**4/t1 + t0**4/t1**2 - 5*t0**3*t1**4 + 28*t0**3*t1**3 - 76*t0**3*t1**2 + 114*t0**3*t1 - 93*t0**3 + 37*t0**3/t1 - 5*t0**3/t1**2 - 5*t0**2*t1**5 + 28*t0**2*t1**4 - 76*t0**2*t1**3 + 134*t0**2*t1**2 - 162*t0**2*t1 + 125*t0**2 - 54*t0**2/t1 + 10*t0**2/t1**2 + 13*t0*t1**5 - 56*t0*t1**4 + 114*t0*t1**3 - 162*t0*t1**2 + 180*t0*t1 - 139*t0 + 62*t0/t1 - 12*t0/t1**2 - 11*t1**5 + 48*t1**4 - 93*t1**3 + 125*t1**2 - 139*t1 + 117 - 58/t1 + 12/t1**2 + 3*t1**5/t0 - 16*t1**4/t0 + 37*t1**3/t0 - 54*t1**2/t0 + 62*t1/t0 - 58/t0 + 36/(t0*t1) - 10/(t0*t1**2) + t1**4/t0**2 - 5*t1**3/t0**2 + 10*t1**2/t0**2 - 12*t1/t0**2 + 12/t0**2 - 10/(t0**2*t1) + 4/(t0**2*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 226]]",12*x**4 + 128*x**2 + (y**2 + y**(-2))*(-34*x**3 - 195*x - 427/x - 358/x**3 - 97/x**5 - 5/x**7) + (y**4 + y**(-4))*(36*x**2 + 152 + 230/x**2 + 109/x**4 + 13/x**6) + (y**6 + y**(-6))*(-17*x - 61/x - 55/x**3 - 11/x**5) + (y**8 + y**(-8))*(3 + 10/x**2 + 3/x**4) + 409 + 552/x**2 + 270/x**4 + 38/x**6,-5*t0**4*t1**3 + 13*t0**4*t1**2 - 11*t0**4*t1 + 3*t0**4 - 5*t0**3*t1**4 + 38*t0**3*t1**3 - 97*t0**3*t1**2 + 109*t0**3*t1 - 55*t0**3 + 10*t0**3/t1 + 13*t0**2*t1**4 - 97*t0**2*t1**3 + 270*t0**2*t1**2 - 358*t0**2*t1 + 230*t0**2 - 61*t0**2/t1 + 3*t0**2/t1**2 - 11*t0*t1**4 + 109*t0*t1**3 - 358*t0*t1**2 + 552*t0*t1 - 427*t0 + 152*t0/t1 - 17*t0/t1**2 + 3*t1**4 - 55*t1**3 + 230*t1**2 - 427*t1 + 409 - 195/t1 + 36/t1**2 + 10*t1**3/t0 - 61*t1**2/t0 + 152*t1/t0 - 195/t0 + 128/(t0*t1) - 34/(t0*t1**2) + 3*t1**2/t0**2 - 17*t1/t0**2 + 36/t0**2 - 34/(t0**2*t1) + 12/(t0**2*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 227]]",(y**2 + y**(-2))*(-71/x - 606/x**3 - 1405/x**5 - 1143/x**7 - 283/x**9 - 10/x**11) + (y**4 + y**(-4))*(140/x**2 + 725/x**4 + 1080/x**6 + 524/x**8 + 60/x**10) + (y**6 + y**(-6))*(-166/x**3 - 568/x**5 - 541/x**7 - 144/x**9 - 5/x**11) + (y**8 + y**(-8))*(127/x**4 + 288/x**6 + 164/x**8 + 20/x**10) + (y**10 + y**(-10))*(-60/x**5 - 84/x**7 - 25/x**9 - 1/x**11) + (y**12 + y**(-12))*(14/x**6 + 10/x**8 + x**(-10)) + 17 + 306/x**2 + 1192/x**4 + 1590/x**6 + 732/x**8 + 82/x**10,-t0**8*t1**3 + t0**8*t1**2 - 5*t0**7*t1**4 + 20*t0**7*t1**3 - 25*t0**7*t1**2 + 10*t0**7*t1 - 10*t0**6*t1**5 + 60*t0**6*t1**4 - 144*t0**6*t1**3 + 164*t0**6*t1**2 - 84*t0**6*t1 + 14*t0**6 - 10*t0**5*t1**6 + 82*t0**5*t1**5 - 283*t0**5*t1**4 + 524*t0**5*t1**3 - 541*t0**5*t1**2 + 288*t0**5*t1 - 60*t0**5 - 5*t0**4*t1**7 + 60*t0**4*t1**6 - 283*t0**4*t1**5 + 732*t0**4*t1**4 - 1143*t0**4*t1**3 + 1080*t0**4*t1**2 - 568*t0**4*t1 + 127*t0**4 - t0**3*t1**8 + 20*t0**3*t1**7 - 144*t0**3*t1**6 + 524*t0**3*t1**5 - 1143*t0**3*t1**4 + 1590*t0**3*t1**3 - 1405*t0**3*t1**2 + 725*t0**3*t1 - 166*t0**3 + t0**2*t1**8 - 25*t0**2*t1**7 + 164*t0**2*t1**6 - 541*t0**2*t1**5 + 1080*t0**2*t1**4 - 1405*t0**2*t1**3 + 1192*t0**2*t1**2 - 606*t0**2*t1 + 140*t0**2 + 10*t0*t1**7 - 84*t0*t1**6 + 288*t0*t1**5 - 568*t0*t1**4 + 725*t0*t1**3 - 606*t0*t1**2 + 306*t0*t1 - 71*t0 + 14*t1**6 - 60*t1**5 + 127*t1**4 - 166*t1**3 + 140*t1**2 - 71*t1 + 17
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 228]]",128*x**4 + 944*x**2 + y**12 + (-10*x - 10/x)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-16*x**5 - 350*x**3 - 1264*x - 1426/x - 554/x**3 - 58/x**5) + (y**4 + y**(-4))*(52*x**4 + 444*x**2 + 881 + 554/x**2 + 97/x**4) + (y**6 + y**(-6))*(-64*x**3 - 283*x - 303/x - 84/x**3) + (y**8 + y**(-8))*(37*x**2 + 87 + 40/x**2) + 1841 + y**(-12) + 1248/x**2 + 284/x**4 + 14/x**6,14*t0**3*t1**3 - 58*t0**3*t1**2 + 97*t0**3*t1 - 84*t0**3 + 40*t0**3/t1 - 10*t0**3/t1**2 + t0**3/t1**3 - 58*t0**2*t1**3 + 284*t0**2*t1**2 - 554*t0**2*t1 + 554*t0**2 - 303*t0**2/t1 + 87*t0**2/t1**2 - 10*t0**2/t1**3 + 97*t0*t1**3 - 554*t0*t1**2 + 1248*t0*t1 - 1426*t0 + 881*t0/t1 - 283*t0/t1**2 + 37*t0/t1**3 - 84*t1**3 + 554*t1**2 - 1426*t1 + 1841 - 1264/t1 + 444/t1**2 - 64/t1**3 + 40*t1**3/t0 - 303*t1**2/t0 + 881*t1/t0 - 1264/t0 + 944/(t0*t1) - 350/(t0*t1**2) + 52/(t0*t1**3) - 10*t1**3/t0**2 + 87*t1**2/t0**2 - 283*t1/t0**2 + 444/t0**2 - 350/(t0**2*t1) + 128/(t0**2*t1**2) - 16/(t0**2*t1**3) + t1**3/t0**3 - 10*t1**2/t0**3 + 37*t1/t0**3 - 64/t0**3 + 52/(t0**3*t1) - 16/(t0**3*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 229]]",16*x**2 + (y**2 + y**(-2))*(-52*x - 307/x - 453/x**3 - 248/x**5 - 53/x**7 - 3/x**9) + (y**4 + y**(-4))*(66 + 216/x**2 + 188/x**4 + 63/x**6 + 7/x**8) + (y**6 + y**(-6))*(-39/x - 67/x**3 - 33/x**5 - 5/x**7) + (y**8 + y**(-8))*(9/x**2 + 6/x**4 + x**(-6)) + 205 + 538/x**2 + 466/x**4 + 164/x**6 + 20/x**8,-3*t0**5*t1**4 + 7*t0**5*t1**3 - 5*t0**5*t1**2 + t0**5*t1 - 3*t0**4*t1**5 + 20*t0**4*t1**4 - 53*t0**4*t1**3 + 63*t0**4*t1**2 - 33*t0**4*t1 + 6*t0**4 + 7*t0**3*t1**5 - 53*t0**3*t1**4 + 164*t0**3*t1**3 - 248*t0**3*t1**2 + 188*t0**3*t1 - 67*t0**3 + 9*t0**3/t1 - 5*t0**2*t1**5 + 63*t0**2*t1**4 - 248*t0**2*t1**3 + 466*t0**2*t1**2 - 453*t0**2*t1 + 216*t0**2 - 39*t0**2/t1 + t0*t1**5 - 33*t0*t1**4 + 188*t0*t1**3 - 453*t0*t1**2 + 538*t0*t1 - 307*t0 + 66*t0/t1 + 6*t1**4 - 67*t1**3 + 216*t1**2 - 307*t1 + 205 - 52/t1 + 9*t1**3/t0 - 39*t1**2/t0 + 66*t1/t0 - 52/t0 + 16/(t0*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 230]]",12*x**2 + (y**2 + y**(-2))*(-34*x - 163/x - 216/x**3 - 120/x**5 - 36/x**7 - 3/x**9) + (y**4 + y**(-4))*(38 + 110/x**2 + 90/x**4 + 38/x**6 + 7/x**8) + (y**6 + y**(-6))*(-21/x - 34/x**3 - 18/x**5 - 5/x**7) + (y**8 + y**(-8))*(5/x**2 + 3/x**4 + x**(-6)) + 119 + 268/x**2 + 214/x**4 + 88/x**6 + 16/x**8,-3*t0**5*t1**4 + 7*t0**5*t1**3 - 5*t0**5*t1**2 + t0**5*t1 - 3*t0**4*t1**5 + 16*t0**4*t1**4 - 36*t0**4*t1**3 + 38*t0**4*t1**2 - 18*t0**4*t1 + 3*t0**4 + 7*t0**3*t1**5 - 36*t0**3*t1**4 + 88*t0**3*t1**3 - 120*t0**3*t1**2 + 90*t0**3*t1 - 34*t0**3 + 5*t0**3/t1 - 5*t0**2*t1**5 + 38*t0**2*t1**4 - 120*t0**2*t1**3 + 214*t0**2*t1**2 - 216*t0**2*t1 + 110*t0**2 - 21*t0**2/t1 + t0*t1**5 - 18*t0*t1**4 + 90*t0*t1**3 - 216*t0*t1**2 + 268*t0*t1 - 163*t0 + 38*t0/t1 + 3*t1**4 - 34*t1**3 + 110*t1**2 - 163*t1 + 119 - 34/t1 + 5*t1**3/t0 - 21*t1**2/t0 + 38*t1/t0 - 34/t0 + 12/(t0*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 231]]",10*x**6 + 202*x**4 + x**2*(y**16 + y**(-16)) + 616*x**2 + (-5*x**3 - 5*x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-59*x**5 - 394*x**3 - 631*x - 368/x - 75/x**3 - 3/x**5) + (y**4 + y**(-4))*(7*x**6 + 160*x**4 + 461*x**2 + 407 + 130/x**2 + 11/x**4) + (y**6 + y**(-6))*(-37*x**5 - 226*x**3 - 318*x - 149/x - 20/x**3) + (y**8 + y**(-8))*(4*x**6 + 68*x**4 + 173*x**2 + 121 + 24/x**2) + (y**10 + y**(-10))*(-10*x**5 - 60*x**3 - 70*x - 20/x) + (y**12 + y**(-12))*(10*x**4 + 27*x**2 + 12) + 597 + 220/x**2 + 24/x**4,-3*t0**3*t1**2 + 11*t0**3*t1 - 20*t0**3 + 24*t0**3/t1 - 20*t0**3/t1**2 + 12*t0**3/t1**3 - 5*t0**3/t1**4 + t0**3/t1**5 - 3*t0**2*t1**3 + 24*t0**2*t1**2 - 75*t0**2*t1 + 130*t0**2 - 149*t0**2/t1 + 121*t0**2/t1**2 - 70*t0**2/t1**3 + 27*t0**2/t1**4 - 5*t0**2/t1**5 + 11*t0*t1**3 - 75*t0*t1**2 + 220*t0*t1 - 368*t0 + 407*t0/t1 - 318*t0/t1**2 + 173*t0/t1**3 - 60*t0/t1**4 + 10*t0/t1**5 - 20*t1**3 + 130*t1**2 - 368*t1 + 597 - 631/t1 + 461/t1**2 - 226/t1**3 + 68/t1**4 - 10/t1**5 + 24*t1**3/t0 - 149*t1**2/t0 + 407*t1/t0 - 631/t0 + 616/(t0*t1) - 394/(t0*t1**2) + 160/(t0*t1**3) - 37/(t0*t1**4) + 4/(t0*t1**5) - 20*t1**3/t0**2 + 121*t1**2/t0**2 - 318*t1/t0**2 + 461/t0**2 - 394/(t0**2*t1) + 202/(t0**2*t1**2) - 59/(t0**2*t1**3) + 7/(t0**2*t1**4) + 12*t1**3/t0**3 - 70*t1**2/t0**3 + 173*t1/t0**3 - 226/t0**3 + 160/(t0**3*t1) - 59/(t0**3*t1**2) + 10/(t0**3*t1**3) - 5*t1**3/t0**4 + 27*t1**2/t0**4 - 60*t1/t0**4 + 68/t0**4 - 37/(t0**4*t1) + 7/(t0**4*t1**2) + t1**3/t0**5 - 5*t1**2/t0**5 + 10*t1/t0**5 - 10/t0**5 + 4/(t0**5*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 232]]",14*x**6 + 296*x**4 + x**2*(y**16 + y**(-16)) + 958*x**2 + (-5*x**3 - 5*x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-83*x**5 - 584*x**3 - 1010*x - 655/x - 152/x**3 - 6/x**5) + (y**4 + y**(-4))*(9*x**6 + 220*x**4 + 681*x**2 + 661 + 239/x**2 + 22/x**4) + (y**6 + y**(-6))*(-45*x**5 - 302*x**3 - 463*x - 243/x - 37/x**3) + (y**8 + y**(-8))*(4*x**6 + 80*x**4 + 223*x**2 + 172 + 39/x**2) + (y**10 + y**(-10))*(-10*x**5 - 68*x**3 - 86*x - 28/x) + (y**12 + y**(-12))*(10*x**4 + 29*x**2 + 14) + 1015 + 422/x**2 + 52/x**4,-6*t0**3*t1**2 + 22*t0**3*t1 - 37*t0**3 + 39*t0**3/t1 - 28*t0**3/t1**2 + 14*t0**3/t1**3 - 5*t0**3/t1**4 + t0**3/t1**5 - 6*t0**2*t1**3 + 52*t0**2*t1**2 - 152*t0**2*t1 + 239*t0**2 - 243*t0**2/t1 + 172*t0**2/t1**2 - 86*t0**2/t1**3 + 29*t0**2/t1**4 - 5*t0**2/t1**5 + 22*t0*t1**3 - 152*t0*t1**2 + 422*t0*t1 - 655*t0 + 661*t0/t1 - 463*t0/t1**2 + 223*t0/t1**3 - 68*t0/t1**4 + 10*t0/t1**5 - 37*t1**3 + 239*t1**2 - 655*t1 + 1015 - 1010/t1 + 681/t1**2 - 302/t1**3 + 80/t1**4 - 10/t1**5 + 39*t1**3/t0 - 243*t1**2/t0 + 661*t1/t0 - 1010/t0 + 958/(t0*t1) - 584/(t0*t1**2) + 220/(t0*t1**3) - 45/(t0*t1**4) + 4/(t0*t1**5) - 28*t1**3/t0**2 + 172*t1**2/t0**2 - 463*t1/t0**2 + 681/t0**2 - 584/(t0**2*t1) + 296/(t0**2*t1**2) - 83/(t0**2*t1**3) + 9/(t0**2*t1**4) + 14*t1**3/t0**3 - 86*t1**2/t0**3 + 223*t1/t0**3 - 302/t0**3 + 220/(t0**3*t1) - 83/(t0**3*t1**2) + 14/(t0**3*t1**3) - 5*t1**3/t0**4 + 29*t1**2/t0**4 - 68*t1/t0**4 + 80/t0**4 - 45/(t0**4*t1) + 9/(t0**4*t1**2) + t1**3/t0**5 - 5*t1**2/t0**5 + 10*t1/t0**5 - 10/t0**5 + 4/(t0**5*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 233]]",120*x**4 + 1106*x**2 + y**16 + (-6*x - 6/x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-14*x**5 - 416*x**3 - 1682*x - 2053/x - 866/x**3 - 93/x**5) + (y**4 + y**(-4))*(82*x**4 + 724*x**2 + 1522 + 1069/x**2 + 233/x**4 + 7/x**6) + (y**6 + y**(-6))*(-6*x**5 - 175*x**3 - 707*x - 822/x - 309/x**3 - 25/x**5) + (y**8 + y**(-8))*(18*x**4 + 191*x**2 + 403 + 249/x**2 + 38/x**4) + (y**10 + y**(-10))*(-23*x**3 - 118*x - 128/x - 33/x**3) + (y**12 + y**(-12))*(16*x**2 + 40 + 18/x**2) + 2371 + y**(-16) + 1728/x**2 + 404/x**4 + 14/x**6,7*t0**4*t1**2 - 25*t0**4*t1 + 38*t0**4 - 33*t0**4/t1 + 18*t0**4/t1**2 - 6*t0**4/t1**3 + t0**4/t1**4 + 14*t0**3*t1**3 - 93*t0**3*t1**2 + 233*t0**3*t1 - 309*t0**3 + 249*t0**3/t1 - 128*t0**3/t1**2 + 40*t0**3/t1**3 - 6*t0**3/t1**4 + 7*t0**2*t1**4 - 93*t0**2*t1**3 + 404*t0**2*t1**2 - 866*t0**2*t1 + 1069*t0**2 - 822*t0**2/t1 + 403*t0**2/t1**2 - 118*t0**2/t1**3 + 16*t0**2/t1**4 - 25*t0*t1**4 + 233*t0*t1**3 - 866*t0*t1**2 + 1728*t0*t1 - 2053*t0 + 1522*t0/t1 - 707*t0/t1**2 + 191*t0/t1**3 - 23*t0/t1**4 + 38*t1**4 - 309*t1**3 + 1069*t1**2 - 2053*t1 + 2371 - 1682/t1 + 724/t1**2 - 175/t1**3 + 18/t1**4 - 33*t1**4/t0 + 249*t1**3/t0 - 822*t1**2/t0 + 1522*t1/t0 - 1682/t0 + 1106/(t0*t1) - 416/(t0*t1**2) + 82/(t0*t1**3) - 6/(t0*t1**4) + 18*t1**4/t0**2 - 128*t1**3/t0**2 + 403*t1**2/t0**2 - 707*t1/t0**2 + 724/t0**2 - 416/(t0**2*t1) + 120/(t0**2*t1**2) - 14/(t0**2*t1**3) - 6*t1**4/t0**3 + 40*t1**3/t0**3 - 118*t1**2/t0**3 + 191*t1/t0**3 - 175/t0**3 + 82/(t0**3*t1) - 14/(t0**3*t1**2) + t1**4/t0**4 - 6*t1**3/t0**4 + 16*t1**2/t0**4 - 23*t1/t0**4 + 18/t0**4 - 6/(t0**4*t1)
